eq_recipeID|wow_spellID|enabled|could_enable|name|Comment|eq_tradeskillID_orig|eq_tradeskillID|eq_skill_needed|eq_trivial|no_fail|replace_container|min_expansion|produced_eqid_0|produced_name_0|produced_count_0|produced_eqid_1|produced_name_1|produced_count_1|produced_eqid_2|produced_name_2|produced_count_2|produced_eqid_3|produced_name_3|produced_count_3|component_eqid_0|component_name_0|component_count_0|component_eqid_1|component_name_1|component_count_1|component_eqid_2|component_name_2|component_count_2|component_eqid_3|component_name_3|component_count_3|component_eqid_4|component_name_4|component_count_4|component_eqid_5|component_name_5|component_count_5|component_eqid_6|component_name_6|component_count_6|component_eqid_7|component_name_7|component_count_7|component_eqid_8|component_name_8|component_count_8|component_eqid_9|component_name_9|component_count_9|container_eqid_0|container_name_0|container_eqid_1|container_name_1|required_eqid_0|required_name_0|required_eqid_1|required_name_1
2624|-1|0||Fulvous Steelweave Collar||61|61|0|335|0|0|-1|24323|Fulvous Steelweave Collar|1||||||||||24321|Enchanted Steel Thread|2|13803|Gorget Pattern|1|22502|Imbued Amber|1|24272|Infused Terrorantula Silk|1|||||||||||||||||||||||9724|Embroidering Needle||
2625|-1|0||Fulvous Steelweave Gauntlets||61|61|0|335|0|0|-1|24330|Fulvous Steelweave Gauntlets|1||||||||||24272|Infused Terrorantula Silk|2|24321|Enchanted Steel Thread|2|13810|Glove Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||9724|Embroidering Needle||
2626|-1|0||Fulvous Steelweave Greaves||61|61|0|335|0|0|-1|24333|Fulvous Steelweave Greaves|1||||||||||24272|Infused Terrorantula Silk|3|24321|Enchanted Steel Thread|2|13811|Pant Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||9724|Embroidering Needle||
2627|-1|0||Fulvous Steelweave Helm||61|61|0|335|0|0|-1|24326|Fulvous Steelweave Helm|1||||||||||24272|Infused Terrorantula Silk|2|24321|Enchanted Steel Thread|2|13801|Cap Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||9724|Embroidering Needle||
2628|-1|0||Fulvous Steelweave Mask||61|61|0|335|0|0|-1|24322|Fulvous Steelweave Mask|1||||||||||24321|Enchanted Steel Thread|2|13802|Mask Pattern|1|22502|Imbued Amber|1|24272|Infused Terrorantula Silk|1|||||||||||||||||||||||9724|Embroidering Needle||
2629|-1|0||Fulvous Steelweave Pauldrons||61|61|0|335|0|0|-1|24327|Fulvous Steelweave Pauldrons|1||||||||||24272|Infused Terrorantula Silk|2|24321|Enchanted Steel Thread|2|13805|Shoulderpad Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||9724|Embroidering Needle||
2630|-1|0||Fulvous Steelweave Vambraces||61|61|0|335|0|0|-1|24329|Fulvous Steelweave Vambraces|1||||||||||24272|Infused Terrorantula Silk|2|24321|Enchanted Steel Thread|2|13808|Sleeve Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||9724|Embroidering Needle||
2631|-1|0||Fulvous Woven Platinum Cap||61|61|0|335|0|0|-1|24277|Fulvous Woven Platinum Cap|1||||||||||24272|Infused Terrorantula Silk|2|12095|Silver Thread|1|13801|Cap Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1||||||||||||||||||||9724|Embroidering Needle||
2632|-1|0||Fulvous Woven Platinum Choker||61|61|0|335|0|0|-1|24274|Fulvous Woven Platinum Choker|1||||||||||12095|Silver Thread|1|13803|Gorget Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1|24272|Infused Terrorantula Silk|1||||||||||||||||||||9724|Embroidering Needle||
2633|-1|0||Fulvous Woven Platinum Cloak||61|61|0|335|0|0|-1|24283|Fulvous Woven Platinum Cloak|1||||||||||24272|Infused Terrorantula Silk|3|12095|Silver Thread|1|13806|Cloak Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1||||||||||||||||||||9724|Embroidering Needle||
2634|-1|0||Fulvous Woven Platinum Cord||61|61|0|335|0|0|-1|24279|Fulvous Woven Platinum Cord|1||||||||||24272|Infused Terrorantula Silk|2|12095|Silver Thread|1|13807|Belt Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1||||||||||||||||||||9724|Embroidering Needle||
2635|-1|0||Fulvous Woven Platinum Gloves||61|61|0|335|0|0|-1|24281|Fulvous Woven Platinum Gloves|1||||||||||24272|Infused Terrorantula Silk|2|12095|Silver Thread|1|13810|Glove Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1||||||||||||||||||||9724|Embroidering Needle||
2636|-1|0||Fulvous Woven Platinum Mantle||61|61|0|335|0|0|-1|24278|Fulvous Woven Platinum Mantle|1||||||||||24272|Infused Terrorantula Silk|2|12095|Silver Thread|1|13805|Shoulderpad Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1||||||||||||||||||||9724|Embroidering Needle||
2637|-1|0||Fulvous Woven Platinum Robe||61|61|0|335|0|0|-1|24282|Fulvous Woven Platinum Robe|1||||||||||24272|Infused Terrorantula Silk|3|12095|Silver Thread|1|13804|Tunic Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1||||||||||||||||||||9724|Embroidering Needle||
2638|-1|0||Fulvous Woven Platinum Sleeves||61|61|0|335|0|0|-1|24280|Fulvous Woven Platinum Sleeves|1||||||||||24272|Infused Terrorantula Silk|2|12095|Silver Thread|1|13808|Sleeve Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1||||||||||||||||||||9724|Embroidering Needle||
2639|-1|0||Fulvous Woven Platinum Slippers||61|61|0|335|0|0|-1|24275|Fulvous Woven Platinum Slippers|1||||||||||12095|Silver Thread|1|13812|Boot Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1|24272|Infused Terrorantula Silk|1||||||||||||||||||||9724|Embroidering Needle||
2640|-1|0||Fulvous Woven Platinum Trousers||61|61|0|335|0|0|-1|24284|Fulvous Woven Platinum Trousers|1||||||||||24272|Infused Terrorantula Silk|3|12095|Silver Thread|1|13811|Pant Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1||||||||||||||||||||9724|Embroidering Needle||
2641|-1|0||Fulvous Woven Platinum Veil||61|61|0|335|0|0|-1|24273|Fulvous Woven Platinum Veil|1||||||||||12095|Silver Thread|1|13802|Mask Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1|24272|Infused Terrorantula Silk|1||||||||||||||||||||9724|Embroidering Needle||
2642|-1|0||Fulvous Woven Platinum Wristband||61|61|0|335|0|0|-1|24276|Fulvous Woven Platinum Wristband|1||||||||||12095|Silver Thread|1|13809|Wristband Pattern|1|22502|Imbued Amber|1|24271|Enchanted Platinum Thread|1|24272|Infused Terrorantula Silk|1||||||||||||||||||||9724|Embroidering Needle||
2650|-1|0||Gloves Of The Arcane Order||61|61|0|0|1|0|-1|27384|INVALID_ID|1||||||||||22588|INVALID_ID|1|27486|INVALID_ID|1||||||||||||||||||||||||||||||||
2651|-1|0||Gloves Of The Collective Initiate||61|61|0|0|1|0|-1|9096|Gloves of the Collective Initiate|1||||||||||9171|Gloves of the Collective Material|1|22588|INVALID_ID|1||||||||||||||||||||||||||||||||
2653|-1|0||Gloves Of The Leafrunner||61|61|0|0|1|0|-1|27521|Gloves of the Leafrunner|1||||||||||27553|Leafrunners Gloves Material|1|22633|INVALID_ID|1||||||||||||||||||||||||||||||||
2654|-1|0||Gloves Of The Silent Fist||61|61|0|0|1|0|-1|27377|Gloves of the Silent Fist|1||||||||||22588|INVALID_ID|1|27479|Silent Fist Gloves Material|1||||||||||||||||||||||||||||||||
2655|-1|0||Gloves Of The Spurned Initiate||61|61|0|0|1|0|-1|22640|Gloves of the Spurned Initiate|1||||||||||22626|Gloves of the Spurned Material|1|22633|INVALID_ID|1||||||||||||||||||||||||||||||||
2656|-1|0||Gloves Of The Stonehand||61|61|0|0|1|0|-1|9884|INVALID_ID|1||||||||||22588|INVALID_ID|1|24683|INVALID_ID|1||||||||||||||||||||||||||||||||
2658|87839|1||Gnoll Fur Patch||61|61|0|21|0|0|-1|1210|Gnoll Fur Patch|1||||||||||13025|Patch of Gnoll Fur|4|||||||||||||||||||||||||||||||||||
2659|87840|1||Gnoll Fur Patch Quarter||61|61|0|26|0|0|-1|1329|Gnoll Fur Patch Quarter|1||||||||||1210|Gnoll Fur Patch|4|||||||||||||||||||||||||||||||||||
2672|-1|0||Grandmaster Tailor's Needle||61|61|0|335|0|0|-1|9246|Grandmaster Tailor's Needle|1||||||||||9724|Embroidering Needle|1|23609|Artisan's Seal|1||||||||||||||||||||||||||||||||
2673|-1|0||Greyhopper Hide Belt||61|61|0|88|0|0|-1|7794|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13807|Belt Pattern|1||||||||||||||||||||||||||||||||
2674|-1|0||Greyhopper Hide Boots||61|61|0|95|0|0|-1|7782|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13812|Boot Pattern|1||||||||||||||||||||||||||||||||
2675|-1|0||Greyhopper Hide Cape||61|61|0|88|0|0|-1|7787|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13806|Cloak Pattern|1||||||||||||||||||||||||||||||||
2676|-1|0||Greyhopper Hide Gloves||61|61|0|88|0|0|-1|7792|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13810|Glove Pattern|1||||||||||||||||||||||||||||||||
2677|-1|0||Greyhopper Hide Gorget||61|61|0|88|0|0|-1|7791|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13803|Gorget Pattern|1||||||||||||||||||||||||||||||||
2678|-1|0||Greyhopper Hide Hood||61|61|0|88|0|0|-1|7793|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13801|Cap Pattern|1||||||||||||||||||||||||||||||||
2679|-1|0||Greyhopper Hide Leggings||61|61|0|95|0|0|-1|7783|INVALID_ID|1||||||||||7780|Greyhopper Hide|2|13811|Pant Pattern|1||||||||||||||||||||||||||||||||
2680|-1|0||Greyhopper Hide Mask||61|61|0|88|0|0|-1|7788|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13802|Mask Pattern|1||||||||||||||||||||||||||||||||
2681|-1|0||Greyhopper Hide Shoulderpads||61|61|0|88|0|0|-1|7786|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13805|Shoulderpad Pattern|1||||||||||||||||||||||||||||||||
2682|-1|0||Greyhopper Hide Sleeves||61|61|0|88|0|0|-1|7785|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13808|Sleeve Pattern|1||||||||||||||||||||||||||||||||
2683|-1|0||Greyhopper Hide Tunic||61|61|0|95|0|0|-1|7781|INVALID_ID|1||||||||||7780|Greyhopper Hide|2|13804|Tunic Pattern|1||||||||||||||||||||||||||||||||
2684|-1|0||Greyhopper Hide Wristbands||61|61|0|88|0|0|-1|7784|INVALID_ID|1||||||||||7780|Greyhopper Hide|1|13809|Wristband Pattern|1||||||||||||||||||||||||||||||||
2685|-1|0||Hand Made Backpack||61|61|0|88|0|0|-1|17969|Hand Made Backpack|1||||||||||2787|INVALID_ID|1|12089|Backpack Pattern|1||||||||||||||||||||||||||||||||
2686|87841|1||Hand Made Backpack||61|61|0|88|0|0|-1|17969|Hand Made Backpack|1||||||||||12089|Backpack Pattern|1|13752|High Quality Bear Skin|1||||||||||||||||||||||||||||||||
2687|-1|0||Hardened Lizard Hide||61|61|0|15|1|0|-1|27761|Hardened Lizard Hide|1||||||||||27751|INVALID_ID|1|27754|Flawless Tae Ew Hide|1||||||||||||||||||||||||||||||||
2688|-1|0||Haze Panther Belt||61|61|0|335|0|0|-1|24854|Haze Panther Belt|1||||||||||22568|Velium Boning|2|13807|Belt Pattern|1|19181|Yew Leaf Tannin|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2689|-1|0||Haze Panther Boots||61|61|0|335|0|0|-1|24859|Haze Panther Boots|1||||||||||22568|Velium Boning|3|13812|Boot Pattern|1|19181|Yew Leaf Tannin|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2690|-1|0||Haze Panther Cloak||61|61|0|335|0|0|-1|24853|Haze Panther Cloak|1||||||||||22568|Velium Boning|2|13806|Cloak Pattern|1|19181|Yew Leaf Tannin|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2691|-1|0||Haze Panther Gloves||61|61|0|335|0|0|-1|24857|Haze Panther Gloves|1||||||||||22568|Velium Boning|2|13810|Glove Pattern|1|19181|Yew Leaf Tannin|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2692|-1|0||Haze Panther Gorget||61|61|0|335|0|0|-1|24850|Haze Panther Gorget|1||||||||||13803|Gorget Pattern|1|19181|Yew Leaf Tannin|1|22568|Velium Boning|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2693|-1|0||Haze Panther Leggings||61|61|0|335|0|0|-1|24858|Haze Panther Leggings|1||||||||||22568|Velium Boning|3|13811|Pant Pattern|1|19181|Yew Leaf Tannin|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2694|-1|0||Haze Panther Mask||61|61|0|335|0|0|-1|24849|Haze Panther Mask|1||||||||||13802|Mask Pattern|1|19181|Yew Leaf Tannin|1|22568|Velium Boning|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2695|-1|0||Haze Panther Shoulderpads||61|61|0|335|0|0|-1|24852|Haze Panther Shoulderpads|1||||||||||22568|Velium Boning|2|13805|Shoulderpad Pattern|1|19181|Yew Leaf Tannin|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2696|-1|0||Haze Panther Skullcap||61|61|0|335|0|0|-1|24848|Haze Panther Skullcap|1||||||||||22568|Velium Boning|2|13801|Cap Pattern|1|19181|Yew Leaf Tannin|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2697|-1|0||Haze Panther Sleeves||61|61|0|335|0|0|-1|24855|Haze Panther Sleeves|1||||||||||22568|Velium Boning|2|13808|Sleeve Pattern|1|19181|Yew Leaf Tannin|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2698|-1|0||Haze Panther Tunic||61|61|0|335|0|0|-1|24851|Haze Panther Tunic|1||||||||||22568|Velium Boning|4|13804|Tunic Pattern|1|19181|Yew Leaf Tannin|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2699|-1|0||Haze Panther Wristbands||61|61|0|335|0|0|-1|24856|Haze Panther Wristbands|1||||||||||13809|Wristband Pattern|1|19181|Yew Leaf Tannin|1|22568|Velium Boning|1|22848|Haze Panther Skin|1||||||||||||||||||||||||||
2701|87842|1||Holgresh Fur Cap||61|61|0|268|0|0|-1|24993|Holgresh Fur Cap|1||||||||||22845|Holgresh Fur|2|10253|Vial of Distilled Mana|1|12096|Gold Thread|1|13801|Cap Pattern|1||||||||||||||||||||||||||
2702|87843|1||Holgresh Fur Cloak||61|61|0|322|0|0|-1|24893|Holgresh Fur Cloak|1||||||||||22845|Holgresh Fur|4|10253|Vial of Distilled Mana|1|12096|Gold Thread|1|13806|Cloak Pattern|1||||||||||||||||||||||||||
2703|87844|1||Holgresh Fur Moccasins||61|61|0|282|0|0|-1|24994|Holgresh Fur Moccasins|1||||||||||22845|Holgresh Fur|3|10253|Vial of Distilled Mana|1|12096|Gold Thread|1|13812|Boot Pattern|1||||||||||||||||||||||||||
2709|-1|0||Ice Silk Amice||61|61|0|302|0|0|-1|24760|Ice Silk Amice|1||||||||||10254|INVALID_ID|1|12097|Platinum Thread|1|13805|Shoulderpad Pattern|1|25664|Ice Silk Swatch|1||||||||||||||||||||||||||
2710|-1|0||Ice Silk Bracelet||61|61|0|295|0|0|-1|24763|Ice Silk Bracelet|1||||||||||10254|INVALID_ID|1|12097|Platinum Thread|1|13809|Wristband Pattern|1|25664|Ice Silk Swatch|1||||||||||||||||||||||||||
2711|-1|0||Ice Silk Cap||61|61|0|308|0|0|-1|24756|Ice Silk Cap|1||||||||||10254|INVALID_ID|1|12097|Platinum Thread|1|13801|Cap Pattern|1|25664|Ice Silk Swatch|1||||||||||||||||||||||||||
2712|-1|0||Ice Silk Choker||61|61|0|275|0|0|-1|24758|Ice Silk Choker|1||||||||||10254|INVALID_ID|1|12097|Platinum Thread|1|13803|Gorget Pattern|1|25664|Ice Silk Swatch|1||||||||||||||||||||||||||
2713|-1|0||Ice Silk Cloak||61|61|0|322|0|0|-1|25665|Ice Silk Cloak|1||||||||||25664|Ice Silk Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13806|Cloak Pattern|1||||||||||||||||||||||||||
2714|-1|0||Ice Silk Gloves||61|61|0|328|0|0|-1|24764|Ice Silk Gloves|1||||||||||25664|Ice Silk Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13810|Glove Pattern|1||||||||||||||||||||||||||
2715|-1|0||Ice Silk Lined Shoes||61|61|0|315|0|0|-1|24766|Ice Silk Lined Shoes|1||||||||||25664|Ice Silk Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13812|Boot Pattern|1||||||||||||||||||||||||||
2716|-1|0||Ice Silk Pantaloons||61|61|0|335|0|0|-1|24765|Ice Silk Pantaloons|1||||||||||25664|Ice Silk Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13811|Pant Pattern|1||||||||||||||||||||||||||
2717|-1|0||Ice Silk Robe||61|61|0|342|0|0|-1|24759|Ice Silk Robe|1||||||||||25664|Ice Silk Swatch|3|10254|INVALID_ID|1|12094|Robe Pattern|1|12097|Platinum Thread|1||||||||||||||||||||||||||
2718|-1|0||Ice Silk Sash||61|61|0|288|0|0|-1|24761|Ice Silk Sash|1||||||||||25664|Ice Silk Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13807|Belt Pattern|1||||||||||||||||||||||||||
2719|-1|0||Ice Silk Sleeves||61|61|0|328|0|0|-1|24762|Ice Silk Sleeves|1||||||||||25664|Ice Silk Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13808|Sleeve Pattern|1||||||||||||||||||||||||||
2720|87845|1||Ice Silk Swatch||61|61|0|15|1|0|-1|25664|Ice Silk Swatch|1||||||||||24894|Ice Burrower Silk|2|||||||||||||||||||||||||||||||||||
2721|-1|0||Ice Silk Veil||61|61|0|282|0|0|-1|24757|Ice Silk Veil|1||||||||||10254|INVALID_ID|1|12097|Platinum Thread|1|13802|Mask Pattern|1|25664|Ice Silk Swatch|1||||||||||||||||||||||||||
2722|87846|1||Imbued Mithril Reinforced Belt||61|61|0|228|0|0|-1|1971|Imbued Mithril Reinforced Belt|1||||||||||22226|Mithril Boning|2|13807|Belt Pattern|1|16491|Oak Bark Tannin|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2723|87847|1||Imbued Mithril Reinforced Boots||61|61|0|228|0|0|-1|1976|Imbued Mithril Reinforced Boots|1||||||||||22226|Mithril Boning|3|13812|Boot Pattern|1|16491|Oak Bark Tannin|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2724|87848|1||Imbued Mithril Reinforced Bracer||61|61|0|228|0|0|-1|1973|Imbued Mithril Reinforced Bracer|1||||||||||13809|Wristband Pattern|1|16491|Oak Bark Tannin|1|22226|Mithril Boning|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2725|87849|1||Imbued Mithril Reinforced Cloak||61|61|0|228|0|0|-1|1970|Imbued Mithril Reinforced Cloak|1||||||||||22226|Mithril Boning|2|13806|Cloak Pattern|1|16491|Oak Bark Tannin|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2726|87850|1||Imbued Mithril Reinforced Gloves||61|61|0|228|0|0|-1|1974|Imbued Mithril Reinforced Gloves|1||||||||||22226|Mithril Boning|2|13810|Glove Pattern|1|16491|Oak Bark Tannin|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2727|87851|1||Imbued Mithril Reinforced Gorget||61|61|0|228|0|0|-1|1967|Imbued Mithril Reinforced Gorget|1||||||||||13803|Gorget Pattern|1|16491|Oak Bark Tannin|1|22226|Mithril Boning|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2728|87852|1||Imbued Mithril Reinforced Leggings||61|61|0|228|0|0|-1|1975|Imbued Mithril Reinforced Leggings|1||||||||||22226|Mithril Boning|3|13811|Pant Pattern|1|16491|Oak Bark Tannin|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2729|87853|1||Imbued Mithril Reinforced Mantle||61|61|0|228|0|0|-1|1969|Imbued Mithril Reinforced Mantle|1||||||||||22226|Mithril Boning|2|13805|Shoulderpad Pattern|1|16491|Oak Bark Tannin|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2730|87854|1||Imbued Mithril Reinforced Mask||61|61|0|228|0|0|-1|1966|Imbued Mithril Reinforced Mask|1||||||||||13802|Mask Pattern|1|16491|Oak Bark Tannin|1|22226|Mithril Boning|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2731|87855|1||Imbued Mithril Reinforced Skullcap||61|61|0|228|0|0|-1|1965|Imbued Mithril Reinforced Skullcap|1||||||||||22226|Mithril Boning|2|13801|Cap Pattern|1|16491|Oak Bark Tannin|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2732|87856|1||Imbued Mithril Reinforced Sleeves||61|61|0|228|0|0|-1|1972|Imbued Mithril Reinforced Sleeves|1||||||||||22226|Mithril Boning|2|13808|Sleeve Pattern|1|16491|Oak Bark Tannin|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2733|87857|1||Imbued Mithril Reinforced Tunic||61|61|0|228|0|0|-1|1968|Imbued Mithril Reinforced Tunic|1||||||||||22226|Mithril Boning|4|13804|Tunic Pattern|1|16491|Oak Bark Tannin|1|22507|Imbued Emerald|1|30359|Excellent Sabertooth Tiger Hide|1|||||||||||||||||||||||
2734|-1|0||Imbued Steelsilk Boots||61|61|0|255|0|0|-1|25703|Imbued Steelsilk Boots|1||||||||||22092|Terrorantula Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13812|Boot Pattern|1|22555|Imbued Topaz|1|||||||||||||||||||||||
2735|-1|0||Imbued Steelsilk Boots||61|61|0|255|0|0|-1|25715|Imbued Steelsilk Boots|1||||||||||22092|Terrorantula Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13812|Boot Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||
2736|-1|0||Imbued Steelsilk Boots||61|61|0|255|0|0|-1|25689|Imbued Steelsilk Boots|1||||||||||22092|Terrorantula Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13812|Boot Pattern|1|22548|Imbued Black Pearl|1|||||||||||||||||||||||
2737|-1|0||Imbued Steelsilk Breastplate||61|61|0|268|0|0|-1|25693|Imbued Steelsilk Breastplate|1||||||||||22092|Terrorantula Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13804|Tunic Pattern|1|22555|Imbued Topaz|1|||||||||||||||||||||||
2738|-1|0||Imbued Steelsilk Breastplate||61|61|0|268|0|0|-1|25707|Imbued Steelsilk Breastplate|1||||||||||22092|Terrorantula Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13804|Tunic Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||
2739|-1|0||Imbued Steelsilk Breastplate||61|61|0|268|0|0|-1|25681|Imbued Steelsilk Breastplate|1||||||||||22092|Terrorantula Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13804|Tunic Pattern|1|22548|Imbued Black Pearl|1|||||||||||||||||||||||
2740|-1|0||Imbued Steelsilk Cloak||61|61|0|275|0|0|-1|25697|Imbued Steelsilk Cloak|1||||||||||22092|Terrorantula Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13806|Cloak Pattern|1|22555|Imbued Topaz|1|||||||||||||||||||||||
2741|-1|0||Imbued Steelsilk Cloak||61|61|0|275|0|0|-1|25709|Imbued Steelsilk Cloak|1||||||||||22092|Terrorantula Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13806|Cloak Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||
2742|-1|0||Imbued Steelsilk Cloak||61|61|0|275|0|0|-1|25683|Imbued Steelsilk Cloak|1||||||||||22092|Terrorantula Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13806|Cloak Pattern|1|22548|Imbued Black Pearl|1|||||||||||||||||||||||
2743|-1|0||Imbued Steelsilk Collar||61|61|0|242|0|0|-1|25692|Imbued Steelsilk Collar|1||||||||||10254|INVALID_ID|1|12097|Platinum Thread|1|13803|Gorget Pattern|1|22092|Terrorantula Swatch|1|22555|Imbued Topaz|1|||||||||||||||||||||||
2744|-1|0||Imbued Steelsilk Collar||61|61|0|242|0|0|-1|25706|Imbued Steelsilk Collar|1||||||||||10254|INVALID_ID|1|12097|Platinum Thread|1|13803|Gorget Pattern|1|22092|Terrorantula Swatch|1|22502|Imbued Amber|1|||||||||||||||||||||||
2745|-1|0||Imbued Steelsilk Collar||61|61|0|242|0|0|-1|25680|Imbued Steelsilk Collar|1||||||||||10254|INVALID_ID|1|12097|Platinum Thread|1|13803|Gorget Pattern|1|22092|Terrorantula Swatch|1|22548|Imbued Black Pearl|1|||||||||||||||||||||||
2746|-1|0||Imbued Steelsilk Gauntlets||61|61|0|262|0|0|-1|25701|Imbued Steelsilk Gauntlets|1||||||||||22092|Terrorantula Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13810|Glove Pattern|1|22555|Imbued Topaz|1|||||||||||||||||||||||
2747|-1|0||Imbued Steelsilk Gauntlets||61|61|0|262|0|0|-1|25713|Imbued Steelsilk Gauntlets|1||||||||||22092|Terrorantula Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13810|Glove Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||
2748|-1|0||Imbued Steelsilk Gauntlets||61|61|0|262|0|0|-1|25687|Imbued Steelsilk Gauntlets|1||||||||||22092|Terrorantula Swatch|2|10254|INVALID_ID|1|12097|Platinum Thread|1|13810|Glove Pattern|1|22548|Imbued Black Pearl|1|||||||||||||||||||||||
2749|-1|0||Imbued Steelsilk Greaves||61|61|0|262|0|0|-1|25702|Imbued Steelsilk Greaves|1||||||||||22092|Terrorantula Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13811|Pant Pattern|1|22555|Imbued Topaz|1|||||||||||||||||||||||
2750|-1|0||Imbued Steelsilk Greaves||61|61|0|262|0|0|-1|25714|Imbued Steelsilk Greaves|1||||||||||22092|Terrorantula Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13811|Pant Pattern|1|22502|Imbued Amber|1|||||||||||||||||||||||
2751|-1|0||Imbued Steelsilk Greaves||61|61|0|262|0|0|-1|25688|Imbued Steelsilk Greaves|1||||||||||22092|Terrorantula Swatch|3|10254|INVALID_ID|1|12097|Platinum Thread|1|13811|Pant Pattern|1|22548|Imbued Black Pearl|1|||||||||||||||||||||||
2752|-1|0||Imbued Steelsilk Helm||61|61|0|200|0|0|-1|25690|Imbued Steelsilk Helm|1||||||||||10254|INVALID_ID|1|12097|Platinum Thread|1|13801|Cap Pattern|1|22092|Terrorantula Swatch|1|22555|Imbued Topaz|1|||||||||||||||||||||||
