ZoneShortName|ShapeType|LiquidType|SlantType|MaterialName|NorthX|SouthX|WestY|EastY|TopOrOnlyZ|BottomZ|MinDepthOrHeight|StepSize|NorthY|SouthY|WestX|EastX|NorthXLimit|SouthXLimit|WestYLimit|EastYLimit|NorthWestY|NorthEastY|SouthWestY|SouthEastY|EastNorthX|EastSouthX|WestNorthX|WestSouthX|CylinderCenterX|CylinderCenterY|CylinderRadius|ForcedAlignedAreaName|Comment
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1518.216|1466.2211|-1701.1833|-1716.1962|155.1876|151.4206|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1518.3931|1467.0846|-1716.1616|-1732.0526|156.31456|155.18416|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1525.94|1469.7957|-1732.0181|-1755.824|160.44386|156.31111|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1525.4806|1474.5995|-1755.7894|-1770.6144|165.08925|160.44043|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1522.0182|1470.6306|-1770.5798|-1786.6821|166.7534|165.0858|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1518.3232|1470.0122|-1786.6477|-1795.3441|166.72227|166.74995|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1517.7776|1470.66|-1795.3096|-1807.3258|169.50926|166.71883|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1520.1873|1472.2584|-1807.2913|-1826.7787|169.56256|169.50581|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1526.6171|1473.5073|-1826.7441|-1847.6896|174.84386|169.55911|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1523.252|1480.0256|-1847.655|-1856.59|174.84393|174.8404|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1523.7859|1473.1401|-1856.5554|-1877.9113|182.5956|174.8405|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1521.4996|1473.2427|-1877.8766|-1897.705|182.64874|182.59213|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1517.9836|1471.3005|-1897.6704|-1912.3639|184.88133|182.6453|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1519.3105|1465.7211|-1912.3292|-1927.1437|185.87744|184.8779|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1528.3325|1463.9653|-1927.1091|-1996.8796|192.21686|185.874|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1787.7854|1473.8994|-1996.8453|-2195.0247|192.28152|192.2134|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1729.039|1673.5925|-2194.9902|-2207.7249|195.24599|192.27808|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1730.1436|1668.771|-2207.6902|-2256.1367|195.2501|195.24254|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1729.0558|1669.6917|-2256.102|-2277.5693|203.0001|195.24666|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1724.7915|1661.5393|-2277.535|-2297.83|203.0001|202.99666|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1733.183|1662.8035|-2297.7957|-2356.9517|212.01086|202.99666|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1731.4783|1670.1698|-2356.917|-2396.6116|212.0626|212.00745|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1719.6847|1671.9412|-2396.5771|-2409.285|214.93195|212.05914|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1730.6581|1670.9185|-2409.2505|-2457.9087|214.93768|214.92848|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1725.784|1676.0131|-2457.8743|-2479.8977|222.6909|214.93423|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1726.7408|1662.0287|-2479.8633|-2523.0352|222.70746|222.68745|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1727.1538|1665.3068|-2523.0007|-2550.4504|226.03313|222.70403|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1733.7708|1665.0037|-2550.416|-2597.1628|226.03197|226.02968|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1718.2528|1672.3922|-2597.1282|-2608.7524|231.00058|226.0285|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1719.5723|1675.8596|-2608.718|-2617.2913|231.00005|230.99715|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1720.8081|1675.132|-2617.2568|-2628.2947|234.50092|230.99658|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1726.0938|1674.6332|-2628.2603|-2697.7068|240.00021|234.49747|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|1727.5972|1660.0367|-2697.6726|-2787.9043|239.99583|239.99677|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|easthighwestlow|d_stwt01|2160.3574|1569.326|-2787.8699|-3408.9956|239.82652|239.9924|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1813.6921|1695.484|-3408.961|-3457.4553|239.84431|239.82307|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1755.4965|1687.4697|-3457.421|-3473.864|239.84396|239.8409|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1733.0529|1678.2877|-3473.8293|-3494.6057|239.9644|239.84052|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1733.524|1676.6703|-3494.5713|-3507.1216|239.71893|239.96095|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1727.0968|1667.9506|-3507.0872|-3615.2134|239.60307|239.7155|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1715.3441|1666.9471|-3615.179|-3635.6306|234.21893|239.59964|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1715.5846|1666.3564|-3635.5962|-3665.4363|234.0207|234.2155|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1715.612|1671.5236|-3665.4016|-3675.563|230.71924|234.01724|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1715.953|1671.6477|-3675.5283|-3685.1223|230.51321|230.71577|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1715.3534|1674.4023|-3685.0876|-3694.6846|225.75026|230.50977|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1717.2256|1670.6328|-3694.6501|-3742.989|225.75014|225.74683|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1722.4775|1669.8225|-3742.9546|-3758.2432|223.53403|225.74667|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1723.7559|1673.5541|-3758.2087|-3774.6313|222.40646|223.53058|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1721.6927|1670.2445|-3774.5967|-3814.3757|222.25629|222.40302|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1713.6093|1665.6116|-3814.3416|-3833.5781|214.85114|222.25282|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1720.0029|1666.069|-3833.5437|-3884.4028|214.52458|214.84769|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1717.3574|1672.6234|-3884.3684|-3896.1182|211.78075|214.52113|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1717.979|1645.2761|-3896.0837|-3963.0364|211.95526|211.7773|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1613.2468|1266.3563|-3928.4|-4396.597|211.6876|211.6845|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1314.4276|1266.5725|-4396.563|-4416.723|211.6056|211.68416|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1313.5206|1268.3813|-4416.689|-4436.1626|206.25027|211.60214|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1317.945|1266.8693|-4436.128|-4446.03|206.1563|206.24684|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|levelplane|water||d_stwt01|1647.4702|1612.4185|-3925.618|-3997.0342|211.6876|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakeofillomen|slantedplane|water|westhigheastlow|d_stwt01|1705.3202|1670.0271|-3814.8252|-3833.7732|214.6694|222.3059|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lakerathe|levelplane|water||d_w1|3984.728|-1043.5431|2968.631|-1923.547|-44.15572|0|400|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
lavastorm|levelplane|magma||d_lava001|1329.5205|-1583.6549|1471.6552|-1024.3691|-11.90597|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
mistmoore|levelplane|water||t50_w1|-207.92271|-409.5485|518.25256|418.5131|-237.91614|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
mistmoore|levelplane|water||t50_w1|2.43953|-14.31968|95.29094|84.48824|-194.93748|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
mistmoore|levelplane|water||t50_w1|0.89984|-12.82369|96.85715|83.04908|-194.93748|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
mistmoore|levelplane|water||t50_w1|-0.57187|-11.29753|98.30566|81.50659|-194.93748|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
mistmoore|levelplane|water||t50_w1|-2.0497|-9.90536|90.96902|89.00726|-189.88255|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
mistmoore|levelplane|water||t50_w1|-5.05947|-6.91772|93.92477|86.12369|-189.88255|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
mistmoore|levelplane|water||t50_w1|-314.18222|-329.56735|77.66215|14.30652|-191.93648|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
mistmoore|levelplane|water||t50_w1|-170.15434|-181.62415|95.7834|84.04572|-161.93748|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
najena|levelplane|blood||t75_b1|352.9403|308.1549|213.06424|178.54468|-28.99986|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
najena|levelplane|water||t75_w1|271.93143|182.31245|65.98315|-28.77557|-16.00001|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
najena|levelplane|water||t75_w1|253.7068|184.14883|122.48579|61.76631|-21.99999|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
najena|levelplane|blood||t75_b1|126.5168|110.62954|-139.60042|-155.1534|0|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
necropolis|levelplane|water||d_charuwater1|1520.428955|1375.262207|-210.335037|-429.846069|-259.906097|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||Smaller under area with an open tunel above
necropolis|levelplane|water||d_charuwater1|-108.700043|-384.395386|-1047.435059|-1324.882446|-261.906189|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||South under area with bones and waterfalls
necropolis|levelplane|water||d_charuwater1|-138.202881|-239.901581|-1064.619263|-1074.575684|-162.56987|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||South waterfall
necropolis|levelplane|water||d_charuwater1|619.940857|559.782715|-449.768585|-484.910095|-260.1|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||Lower area mini pools fed by waterfalls, north pool
necropolis|levelplane|water||d_charuwater1|499.899689|439.79303|-519.778137|-569.796448|-260.1|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||Lower area mini pools fed by waterfalls, south pool
necropolis|levelplane|magma||t75_veelava1|80.217171|-385.966644|-2632.633789|-3006.771729|0|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||Southeast Lava Channel - Top pool surface
necropolis|levelplane|magma||t75_veelava1|122.360771|-64.291588|-2296.662354|-2465.990723|-251.906219|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||Southeast Lava Channel - Bottom pool surface
necropolis|volume|magma|||167.472351|-281.688538|-2423.586182|-2963.920654|-17|-341.631042|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||Southeast Lava Channel - Magma volme
necropolis|levelplane|water||d_charuwater1|1223.725708|632.60321|461.913971|-43.992031|-164.937454|0|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||Large central area brown liquid in the underside
necropolis|levelplane|water||d_charuwater1|632.80321|479.752075|280.38382|60.016312|-164.937454|0|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||Large central area brown liquid in the underside
nektulos|levelplane|water||d_w1|-229.96841|-848.8174|2123.1147|945.9744|-30.15615|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
nektulos|levelplane|water||d_w1|-545.28467|-1134.0718|946.9744|-186.47421|-30.15615|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
nektulos|levelplane|water||d_w1|-853.8246|-1614.6974|-185.47421|-1905.5507|-30.15615|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-323.94543|-143.8959|-145.41801|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-322.54544|-143.8959|-146.81801|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-321.14545|-143.8959|-148.21802|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-319.74542|-143.8959|-149.61801|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-318.34543|-143.8959|-151.01802|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-316.94543|-143.8959|-152.41801|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-315.54544|-143.8959|-153.81801|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-314.14545|-143.8959|-155.21802|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-312.74542|-143.8959|-156.61801|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-311.34543|-143.8959|-158.01802|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-309.94543|-143.8959|-159.41801|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-308.54544|-143.8959|-160.81801|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-307.14545|-143.8959|-162.21802|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t75_m0000|-305.6566|-305.74542|-143.8959|-163.61801|3.00008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t25_m0001|108.25423|89.65975|-139.58632|-142.49146|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t25_m0001|107.15423|90.75975|-138.48631|-143.59146|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t25_m0001|106.05423|91.85975|-137.38632|-144.69145|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t25_m0001|104.95422|92.959755|-136.28632|-145.79146|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t25_m0001|103.854225|94.05975|-135.18633|-146.89145|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t25_m0001|102.75423|95.15975|-134.08632|-147.99146|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t25_m0001|101.65423|96.25975|-132.98631|-149.09146|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t25_m0001|100.55423|97.35975|-131.88632|-150.19145|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriaka|levelplane|water||t25_m0001|99.45422|98.459755|-130.78632|-151.29146|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|quadrilateral|water||t50_m0003|-69.9747|-89.27813|-452.868|-476.1314|7|0|250|0.2|-461.815|-466.2221|-77.96928|-84.31968|-69.9747|-89.27813|-452.868|-476.1314|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|176.43544|-75.18337|-449.72433|-779.9729|-42.96834|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-75.083374|-87.21026|-449.72433|-506.5575|-42.96834|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-124.18812|-315.90585|-812.94977|-1121.3566|-42.96834|0|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-0.38166|-84.54548|-779.7583|-840.46295|-42.96834|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-84.44548|-126.27992|-779.7583|-840.46295|-42.96834|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|quadrilateral|water||t50_m0003|33.39285|-36.58815|-754.9873|-814.1818|-42.96834|0|31|0.4|-780.01807|-796.8032|25.91309|-0.10915|1000|-1000|1000|-1000|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-75.04866|-84.02618|-657.15717|-704.9376|-42.96834|0|38.55163|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-84.01733|-147.04544|-668.8895|-687.0344|-42.96834|0|15.572826|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-84.017525|-124.93411|-686|-706.43646|-42.96834|0|15.9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-74.80001|-236.42148|-747.2408|-814.0092|-42.96834|0|28.49715|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-70.27437|-84.27692|-775.8132|-815.6131|-42.96834|0|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-94.69698|-126.85951|-706.3492|-747.438|-42.96834|0|19.949696|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-118.66329|-125.72439|-706.49286|-711.3502|-42.96834|0|25.416885|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-125.82896|-170.81874|-686.7847|-748.4983|-42.96834|0|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|quadrilateral|water||t50_m0003|130.23473|107.65273|-786.0731|-809.2292|-39.96872|0|10|0.2|-797.56854|-797.63385|119.06856|119.05566|130.23473|107.65273|-786.0731|-809.2292|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|122.59505|115.30095|-794.0805|-801.35315|-34.99992|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|120.80143|117.16518|-795.7693|-799.4214|-28.49996|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|quadrilateral|water||t50_m0003|-133.63208|-140.80734|-945.7259|-957.60834|-39.96861|0|10|0.3|-951.65955|-951.6175|-139.87158|-140.02634|-135.4808|-140.80734|-945.7259|-957.60834|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-139.45584|-145.9636|-946.0053|-950.631|-39.96861|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-147.93484|-154.26747|-946.0053|-950.6217|-39.96861|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-147.9174|-154.26747|-952.6096|-957.22327|-39.96861|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-139.45584|-145.9636|-952.6096|-957.22327|-39.96861|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|quadrilateral|water||t50_m0003|-151.86584|-160.00192|-945.73645|-957.50146|-39.96861|0|10|0.3|-951.57135|-951.6568|-153.77277|-153.70084|-151.86584|-158.45378|-945.73645|-957.50146|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-142.0047|-151.97757|-950.64795|-952.5876|-23.59995|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakb|levelplane|water||t50_m0003|-145.976|-147.92395|-946.70935|-956.6325|-23.59995|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
neriakc|levelplane|water||t50_w1|564.59546|331.3764|-695.6572|-930.3407|-69.96853|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
