id|doorid|zone|type|name|pos_x|pos_y|pos_z|heading|opentype|lockpick|keyitem|altkeyitem|nokeyring|triggerdoor|triggertype|doorisopen|door_param|dest_zone|dest_x|dest_y|dest_z|dest_heading|invert_state|incline|size|islift|close_time|can_open|comments
5388|53|qeynos|Door|BBDOOR1|-72.4162|-463.904|-25.8978|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5389|54|qeynos|Door|BBDOOR1|-53.932|-492.31|-25.9886|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5390|55|qeynos|Door|BBDOOR1|-11.959|-492.016|-25.9886|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5391|56|qeynos|NonInteract|QEYLAMP|-160.94|-28.0047|43.9943|346.769|100|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
5392|60|qeynos|Door|DOOR1|-141.101|-53.9396|0.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5393|61|qeynos|Door|DOOR1|-180.364|-30.0596|0.001|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5394|62|qeynos|Door|DOOR1|26.7716|-95.9163|0.001|255|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5395|63|qeynos|NonInteract|BBBOARD|301.661|-159.899|4.001|0|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5396|86|qeynos|Door|DOOR1|475.804|-279.57|15.5585|509.28|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5397|87|qeynos|Door|DOOR1|165.323|-40.1764|8.251|115.94|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5398|88|qeynos|Door|DOOR1|121.645|-216.175|8.751|405.1|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5399|89|qeynos|Door|DOOR1|174.007|-42.9831|8.251|232.36|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5400|90|qeynos|Door|DOOR1|167.23|-31.5745|8.251|503.301|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5401|91|qeynos|Door|DOOR1|118.7|-225.207|8.751|229.281|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5402|93|qeynos|Door|DOOR1|112.164|-217.943|8.501|61.1607|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5403|95|qeynos|Door|DOOR1|-237.746|-513.673|11.9944|255.42|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5404|96|qeynos|Door|DOOR1|-236.94|-523.266|12.001|256.7|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5405|97|qeynos|Door|DOOR1|-237.129|-531.694|12.001|255.42|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5406|98|qeynos|Door|DOOR1|-168.415|-479.947|12.001|511.38|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5407|104|qeynos|Door|PORT1414|-188.682|119.137|-99.2168|381.8|66|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5408|94|freportn|Door|DOOR1|126.115|77.5354|28.002|258.3|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5409|93|freportn|Door|DOOR1|126.353|97.5679|28.0473|2.3402|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5410|92|freportn|Door|DOOR1|127.469|107.779|28.2262|0.64032|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5411|91|freportn|Door|DOOR1|126.775|117.875|28.002|0|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5412|90|freportn|Door|DOOR1|216.805|-202.5|14.001|191.54|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5413|89|freportn|Door|DOOR1|167.943|-130|14.001|256.24|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5414|88|freportn|Door|DOOR1|167.865|-139.921|13.9439|256.8|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5415|87|freportn|Door|DOOR1|167.664|-84.7083|11.6396|128.4|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5416|86|freportn|Door|DOOR1|173.74|-84.0723|13.9953|383.74|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5417|85|freportn|Door|DOOR1|163.825|-84.0495|13.9975|384.06|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5418|84|freportn|Door|DOOR1|181.978|-51.9214|14.001|0.300171|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5419|83|freportn|Door|DOOR1|181.967|-41.9651|14.001|0|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5420|82|freportn|Door|DOOR1|237.829|-61.1613|14.001|256.16|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5421|81|freportn|Door|DOOR1|237.906|-51.7604|14.001|256.58|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5422|80|freportn|Door|DOOR1|247.821|-84.478|13.8507|382.74|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5423|79|freportn|Door|DOOR1|255.652|-84.3683|13.8274|383.72|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5424|78|freportn|Door|DOOR1|265.725|-84.3768|13.8961|384.96|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5425|77|freportn|Door|DOOR1|272.951|-132.372|14.001|189.54|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5426|72|freportn|Door|DOOR1|265.744|-139.204|13.8823|191.34|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5427|48|freportn|Door|DOOR5|329.852|349.196|-13.9935|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5428|44|freportn|Door|DOOR1|-95.8797|531.954|0.001017|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5429|43|freportn|Door|DOOR1|-112.018|569.865|0.001019|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5430|42|freportn|Door|DOOR1|-151.849|547.281|0.001019|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5431|39|freportn|Door|DOOR1|-210.542|497.788|0.000979|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5432|38|freportn|Door|DOOR1|-177.14|465.841|13.9955|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5433|36|freportn|Door|DOOR1|-195.609|287.823|0.000968|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5434|35|freportn|Door|DOOR1|-175.864|259.432|0.00095|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5435|34|freportn|Door|DOOR1|-209.557|361.779|0.001107|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5436|33|freportn|Door|DOOR1|-151.879|355.307|0.001018|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5437|26|freportn|Door|DOOR1|-101.957|0.45072|0.000984|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5438|4|freportn|Door|DOOR1|-38.6744|-237.936|0.001031|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5439|5|freportn|Door|DOOR1|-18.0347|-196.202|0.000995|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5440|6|freportn|Door|DOOR1|-13.426|-229.972|0.001026|0|0|150|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5441|7|freportn|Door|DOOR1|-85.8844|-223.416|0.001017|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5442|8|freportn|Door|DOOR1|-70.7205|-181.904|0.001023|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5443|9|freportn|Door|DOOR1|-87.4528|-149.913|0.000956|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5444|10|freportn|Door|DOOR1|-56.7593|-147.884|0.000999|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5445|11|freportn|Door|DOOR1|77.9588|-112.22|0.001003|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5446|12|freportn|Door|DOOR1|57.3265|-56.0041|0.000992|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5447|13|freportn|Door|DOOR1|42.3406|-2.07434|0.000982|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5448|14|freportn|Door|DOOR1|110.037|49.3684|27.9898|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5449|15|freportn|Door|DOOR1|71.9987|49.5216|27.9898|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5450|16|freportn|Door|DOOR1|36.0828|49.4229|27.9898|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5451|17|freportn|Door|DOOR1|29.9542|62.7312|13.9954|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5452|18|freportn|Door|DOOR1|45.9635|83.3543|13.9954|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5453|19|freportn|Door|DOOR1|73.9541|62.6905|13.9954|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5454|20|freportn|Door|DOOR1|105.894|62.6775|13.9954|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5455|21|freportn|Door|DOOR1|81.202|77.955|0.001055|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5456|23|freportn|Door|DOOR1|17.9798|111.528|0.000987|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5457|24|freportn|Door|DOOR1|4.08196|28.2121|0.000986|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5458|25|freportn|Door|DOOR1|-70.1391|-63.9205|0.000979|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5459|27|freportn|Door|DOOR1|-181.237|-81.9252|0.001007|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5460|28|freportn|Door|DOOR1|-154.307|12.0183|0.001089|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5461|29|freportn|Door|DOOR1|-68.5868|181.846|13.9954|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5462|30|freportn|Door|DOOR1|-125.146|221.981|0.001022|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5463|31|freportn|Door|DOOR1|-42.3337|184.018|0.001013|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5464|32|freportn|Door|DOOR1|-205.86|349.2|13.9954|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5465|37|freportn|Door|DOOR1|-195.758|217.845|0.000987|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5466|40|freportn|Door|DOOR1|-210.044|533.854|0.000943|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5467|45|freportn|Door|DOOR1|-15.9132|489.22|13.9954|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5468|46|freportn|Door|DOOR1|-93.9442|474.975|0.001017|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5469|47|freportn|Door|DOOR1|-41.644|529.715|0.001012|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5470|49|freportn|Door|DOOR5|250.588|-133.939|-13.9935|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5471|50|freportn|Door|DOOR5|251.908|-83.2847|-13.9935|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5472|51|freportn|Door|DOOR5|157.967|-83.3265|-13.9935|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5473|52|freportn|Door|DOOR5|211.919|-139.799|-13.9935|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5474|53|freportn|Door|DOOR5|199.919|-113.374|-13.9934|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5475|54|freportn|Door|DOOR5|168.09|-133.865|-13.9933|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5476|55|freportn|Door|DOOR5|247.918|-83.6109|0.000986|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5477|56|freportn|Door|DOOR5|169.993|-83.5547|0.000986|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5478|57|freportn|Door|DOOR2|115.898|320.851|55.9786|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5479|61|freportn|Door|DOOR2|106.033|377.587|55.9786|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5480|63|freportn|Door|DOOR4|42.4104|355.85|-12.9938|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5481|64|freportn|Door|DOOR2|98.4963|403.777|0.00097|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5482|65|freportn|Door|DOOR2|98.1448|305.781|0.000977|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5483|66|freportn|Door|DOOR1|-166.8|-32.045|13.9954|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5484|67|freportn|Door|DOOR1|-183.285|-65.9548|13.9954|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5485|68|freportn|Door|DOOR1|-166.72|-59.9862|27.9898|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5486|69|freportn|Door|DOOR1|-166.319|-32.0328|27.9898|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5487|70|freportn|Door|DOOR1|-182.387|-46.0148|27.9898|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5488|71|freportn|Door|DOOR1|-182.171|-66.0379|27.9898|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5504|15|felwitheb|Door|FELDOOR|498.898|-469.84|0.001|128|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5505|1|felwitheb|Door|FELDOOR|753.441|-609.825|0.002|0|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5506|2|felwitheb|Door|FELDOOR|738.117|-609.747|0.002|256|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5507|3|felwitheb|Door|FELDOOR|629.639|-575.839|0.001|0|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5508|4|felwitheb|Door|FELDOOR|497.79|-902.998|0.001|384|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5509|5|felwitheb|Door|FELDOOR|617.689|-903.12|0.001|384|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5510|6|felwitheb|Door|FELDOOR|547.787|-768.585|0.001|128|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5511|7|felwitheb|Door|FELDOOR|435.913|-358.295|0.001|128|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5512|8|felwitheb|Door|FELDOOR|445.743|-426.687|0.001|393.64|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5513|9|felwitheb|Door|FELDOOR|419.081|-596.778|14.995|0|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5514|10|felwitheb|Door|FELDOOR2|510.185|-841.586|0.001|256|15|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5515|11|felwitheb|Door|FELDOOR|408.29|-788.774|-7.9958|256|15|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5516|12|felwitheb|Door|FELDOOR|415.048|-841.738|-7.9958|0|15|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5517|13|felwitheb|Door|FELDOOR|395.544|-841.683|-7.9958|0|15|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5518|14|felwitheb|Door|FELDOOR|409.75|-886.84|-7.9958|384|15|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5519|14|halas|Door|HALDOOR|-8.00098|48.9419|0.000985|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5520|8|halas|Door|HALDOOR|242.891|289.325|0.000985|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5521|1|halas|Door|HALDOOR|170.359|142.021|0.354631|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5522|4|halas|Door|HALDOOR|286.874|-214.669|0.000985|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5523|5|halas|Door|HALDOOR|129.65|-236.875|0.000985|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5524|6|halas|Door|HALDOOR|131.934|-307.676|0.000985|384.4|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5525|7|halas|Door|HALDOOR|221.96|-179.133|0.000985|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5526|9|halas|Door|HALDOOR|158.014|364.326|0.000985|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5527|10|halas|Door|HALDOOR|160.018|420.452|0.000985|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5528|11|halas|Door|HALDOOR|263.262|242.865|0.000985|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5529|12|halas|Door|HALDOOR|305.953|-262.888|1.0006|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5530|13|halas|Door|HALDOOR|207.9|-265.127|2.00019|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5531|15|halas|Door|HALDOOR|218.466|122.898|4.13627|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5532|40|rivervale|Door|VUDOOR|82.7034|-143.312|49.933|131.92|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5533|21|rivervale|Door|VUDOOR|421.912|-396.027|-7.94576|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5534|20|rivervale|Door|VUDOOR|443.643|-421.987|-3.99734|1.84039|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5535|19|rivervale|Door|VUDOOR|383.846|-417.745|-5.9966|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5536|18|rivervale|Door|VUDOOR|-206.871|-191.971|0.00097|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5537|17|rivervale|Door|VUDOOR|-165.866|-202.875|0.00097|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5538|16|rivervale|Door|VUDOOR|142.834|-46.0238|0.001018|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5539|15|rivervale|Door|VUDOOR|166.919|-70.0388|0.000967|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5540|14|rivervale|Door|VUDOOR|213.829|-109.027|-11.9943|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5541|13|rivervale|Door|VUDOOR|253.02|-217.949|0.001007|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5542|12|rivervale|Door|VUDOOR|197.882|-237.834|0.001001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5543|11|rivervale|Door|VUDOOR|21.8645|-385.774|-3.99742|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5544|10|rivervale|Door|VUDOOR|37.0835|-337.87|-5.99656|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5545|9|rivervale|Door|VUDOOR|-85.1069|-393.679|-13.992|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5546|8|rivervale|Door|VUDOOR|-231.793|-335.346|-15.9927|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5547|7|rivervale|Door|VUDOOR|-63.8961|-155.826|0.000963|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5548|6|rivervale|Door|VUDOOR|-23.913|-187.933|0.00097|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5549|5|rivervale|Door|VUDOOR|-106.145|-133.989|0.000963|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5550|4|rivervale|Door|VUDOOR|70.9767|-152.022|2.05021|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5551|3|rivervale|Door|VUDOOR|-179.767|-122.024|-21.9895|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5552|2|rivervale|Door|VUDOOR|-206.017|-156.166|-19.8753|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5553|1|rivervale|Door|VUDOOR|-239.993|-117.925|-19.9911|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5554|22|rivervale|Door|VUDOOR|-225.784|-95.7902|-21.9163|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5713|154|freportw|Door|DOOR1|127.188|-894.142|-15.7829|256.02|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5714|153|freportw|Door|DOOR1|-12.4912|-433.614|-18.7444|394.32|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5715|93|freportw|Door|DOOR1|-167.217|-339.142|-13.4391|128|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5716|92|freportw|Door|DOOR1|-157.679|-348.762|-13.4699|4.94041|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5717|91|freportw|Door|DOOR1|-166.686|-329.451|-14.6967|1.70038|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5718|90|freportw|Door|DOOR1|-176.373|-339.564|-14.6911|127|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5719|89|freportw|Door|DOOR1|-176.753|-348.937|-14.3321|0|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5720|88|freportw|Door|DOOR1|-176.513|-348.666|-14.6967|387.34|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5721|87|freportw|Door|DOOR1|-176.598|-349.16|-13.4467|256|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5722|86|freportw|Door|DOOR1|-186.165|-349.078|-14.5108|384|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5723|85|freportw|Door|DOOR1|-206.152|-358.835|-14.4564|128|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5724|84|freportw|Door|DOOR1|-176.174|-339.253|-14.4411|384|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5725|83|freportw|Door|DOOR1|-185.952|-339.415|-14.7582|384|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5726|82|freportw|Door|DOOR1|-196.009|-339.347|-14.7467|384|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5727|81|freportw|Door|DOOR1|-195.99|-339.628|-14.5148|256|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5728|80|freportw|Door|DOOR1|-186.178|-339.548|-14.4411|256|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5729|79|freportw|Door|DOOR1|-186.192|-339.473|-14.4354|128|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5730|78|freportw|Door|DOOR1|-158.438|-327.55|-14.3034|256|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5731|77|freportw|Door|DOOR1|-176.119|-329.567|-14.4408|256|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5732|75|freportw|Door|DOOR1|-166.348|-319.742|-14.3245|256|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5733|74|freportw|Door|DOOR1|-176.272|-319.875|-14.4057|256|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5734|73|freportw|Door|DOOR1|-205.948|-329.875|-14.4893|128|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
5735|72|freportw|Door|DOOR1|-196.183|-319.959|-13.4979|384|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
