eqid|spawngroupid|zone|x|y|z|heading|respawntime|variance|pathgrid|eq_condition_old|enabled|animation|boot_respawntime|clear_timer_onboot|boot_variance|force_z|min_expansion|max_expansion|content_flags|content_flags_disabled|z_eq_original|wowcustom
331609|78002|fieldofbone|1175|2164|-55.74221|105|36|0|0|0|1|0|0|0|0|0|-1|-1|||-51.900002|0
331610|78032|fieldofbone|-77|1309|-78.71875|144|36|0|0|0|1|0|0|0|0|0|-1|-1|||-74.899986|0
331611|222541|fieldofbone|-815.00006|1291.0001|-78.71875|8|360|0|0|0|1|0|0|0|0|0|-1|-1|||-74.899986|0
331612|78032|fieldofbone|-43.24242|1295.6725|-78.71875|132|36|0|0|0|1|0|0|0|0|0|-1|-1|||-76.842728|0
331613|222448|fieldofbone|90.00001|441|-54.18216|131|360|0|0|0|1|0|0|0|0|0|-1|-1|||-52.299999|0
331614|78032|fieldofbone|208.14932|1310.3724|-78.71875|80|36|0|0|0|1|0|0|0|0|0|-1|-1|||-74.967728|0
331615|78032|fieldofbone|-303.00003|1267|-78.71875|122|36|0|0|0|1|0|0|0|0|0|-1|-1|||-74.899986|0
331616|78002|fieldofbone|869|2599.0002|-55.20995|86|36|0|0|0|1|0|0|0|0|0|-1|-1|||-51.5|0
331617|222446|fieldofbone|-2137|419.00003|-48.67797|157|36|0|0|0|1|0|0|0|0|0|-1|-1|||-44.799999|0
331618|222446|fieldofbone|-1416.0001|566|-51.44106|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-48.799999|0
331619|222448|fieldofbone|226.00002|140|-39.71337|24|360|0|0|0|1|0|0|0|0|0|-1|-1|||-37.400002|0
331620|222448|fieldofbone|664.4621|622.8483|-54.18344|148|360|0|0|0|1|0|0|0|0|0|-1|-1|||-52.305271|0
331621|78032|fieldofbone|280|1443|-78.71875|210|36|0|0|0|1|0|0|0|0|0|-1|-1|||-76.842728|0
331622|222729|fieldofbone|1582|426.00003|-39.83888|29|360|0|0|0|1|0|0|0|0|0|-1|-1|||-37.900002|0
331623|222447|fieldofbone|1140|575|-56.34375|0|360|0|0|0|1|0|0|0|0|0|-1|-1|||-53.200001|0
331624|222441|fieldofbone|-2317|1772.0001|-18.19547|140|36|0|15|0|1|0|0|0|0|0|-1|-1|||-15.4|0
331625|78032|fieldofbone|-717|1424|-78.71875|69|36|0|0|0|1|0|0|0|0|0|-1|-1|||-74.899986|0
331626|78002|fieldofbone|1604|2206|-56.34375|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-54.400002|0
331627|222446|fieldofbone|-1623.0001|456.00003|-51.95782|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-48.200001|0
331628|222441|fieldofbone|-2246.0002|1878|-11.34745|79|36|0|15|0|1|0|0|0|0|0|-1|-1|||-9.9|0
331630|222446|fieldofbone|-2586|429.00003|16.36318|13|36|0|0|0|1|0|0|0|0|0|-1|-1|||20.1|0
331631|222441|fieldofbone|-2044.0001|2311|-49.4327|218|36|0|15|0|1|0|0|0|0|0|-1|-1|||-46.900002|0
331632|222730|fieldofbone|184|-148|-7.62491|18|360|0|0|0|1|0|0|0|0|0|-1|-1|||-3.7|0
331633|222448|fieldofbone|-825|140|-56.34375|78|360|0|0|0|1|0|0|0|0|0|-1|-1|||-53.200001|0
331634|222442|fieldofbone|-235.00002|2474.0002|-8.90625|70|36|0|0|0|1|0|0|0|0|0|-1|-1|||-7.6|0
331635|78036|fieldofbone|-1537.0001|2690|15.04331|21|36|0|0|0|1|0|0|0|0|0|-1|-1|||17.4|0
331636|222540|fieldofbone|-1500|1147|-78.71875|127|360|0|0|0|1|0|0|0|0|0|-1|-1|||-76.800003|0
331637|78010|fieldofbone|1087.0001|1276.0001|-56.34375|202|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53|0
331638|222447|fieldofbone|1384|648|-46.11066|35|360|0|0|0|1|0|0|0|0|0|-1|-1|||-42.900002|0
331639|222784|fieldofbone|-289|3247|-19.09375|1|36|0|0|0|1|0|0|0|0|0|-1|-1|||-17.200001|0
331640|222441|fieldofbone|-2391|2519|75.38085|7|36|0|15|0|1|0|0|0|0|0|-1|-1|||75.699997|0
331641|222441|fieldofbone|-2214|1840|-25.42133|9|36|0|15|0|1|0|0|0|0|0|-1|-1|||-23.6|0
331642|78002|fieldofbone|714|2324.0002|-38.15193|134|36|0|0|0|1|0|0|0|0|0|-1|-1|||-34.299999|0
331644|78002|fieldofbone|1061|2114|-54.15581|136|36|0|0|0|1|0|0|0|0|0|-1|-1|||-52.700001|0
331645|78002|fieldofbone|1586|2317|-56.34375|37|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53.200001|0
331646|78010|fieldofbone|1231|2437|-2.71695|66|36|0|0|0|1|0|0|0|0|0|-1|-1|||-0.2|0
331647|78010|fieldofbone|1494.0001|2236|-56.34375|157|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53|0
331648|222441|fieldofbone|-2212|1668|-49.9812|88|36|0|15|0|1|0|0|0|0|0|-1|-1|||-48.099998|0
331649|78032|fieldofbone|-505|1302|-78.71875|222|36|0|0|0|1|0|0|0|0|0|-1|-1|||-76.800003|0
331650|78021|fieldofbone|-776|-242.00002|-54.06408|29|36|0|0|0|1|0|0|0|0|0|-1|-1|||-50.400002|0
331651|222445|fieldofbone|320.00003|3393|-21.98823|127|36|0|0|0|1|0|0|0|0|0|-1|-1|||-17.9|0
331652|222540|fieldofbone|-1325|1029|-78.71875|133|360|0|0|0|1|0|0|0|0|0|-1|-1|||-74.899986|0
331653|222448|fieldofbone|954.00006|164.00002|-47.66178|248|360|0|0|0|1|0|0|0|0|0|-1|-1|||-43.200001|0
331654|222632|fieldofbone|-582|2350|-94.1875|184|1200|0|9|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331655|222441|fieldofbone|-2243|1909|-14.14098|78|36|0|15|0|1|0|0|0|0|0|-1|-1|||-11.4|0
331656|222442|fieldofbone|-281|2141|-53.86101|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-52.099998|0
331657|78036|fieldofbone|-167|2878|0.17922|44|36|0|0|0|1|0|0|0|0|0|-1|-1|||2.6|0
331658|78010|fieldofbone|844|2438.0002|-37.49164|86|36|0|0|0|1|0|0|0|0|0|-1|-1|||-38|0
331659|78010|fieldofbone|1043|2281|-56.82602|85|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53|0
331660|222540|fieldofbone|-1373.0001|1031|-78.71875|132|360|0|0|0|1|0|0|0|0|0|-1|-1|||-76.199997|0
331661|222540|fieldofbone|-1402|944.00006|-78.71875|177|360|0|0|0|1|0|0|0|0|0|-1|-1|||-76.199997|0
331662|222448|fieldofbone|454.00003|-274|-11.13152|187|360|0|0|0|1|0|0|0|0|0|-1|-1|||-8|0
331663|78021|fieldofbone|-992|-406|-24.05517|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-20.6|0
331664|222448|fieldofbone|-114.00001|166|-48.32414|169|360|0|0|0|1|0|0|0|0|0|-1|-1|||-46.400002|0
331665|78074|fieldofbone|-2300|3312|4.09375|226|1200|0|0|0|1|0|0|0|0|0|-1|-1|||7.8|0
331666|78010|fieldofbone|1124|1368|-56.57541|85|36|0|0|0|1|0|0|0|0|0|-1|-1|||-52.799999|0
331667|222446|fieldofbone|-1774.0001|388|-54.26346|136|36|0|0|0|1|0|0|0|0|0|-1|-1|||-50.400002|0
331668|78032|fieldofbone|-166|1266.0001|-78.71875|19|36|0|0|0|1|0|0|0|0|0|-1|-1|||-76.800003|0
331669|222441|fieldofbone|-2044.0001|1989|-56.65237|172|36|0|16|0|1|0|0|0|0|0|-1|-1|||-54|0
331670|78010|fieldofbone|1292|1438|-54.34402|229|36|0|0|0|1|0|0|0|0|0|-1|-1|||-50.599998|0
331671|222446|fieldofbone|-2669|419.00003|9.22493|127|36|0|0|0|1|0|0|0|0|0|-1|-1|||12.9|0
331672|222445|fieldofbone|926.00006|3410.0002|12.7015|131|36|0|0|0|1|0|0|0|0|0|-1|-1|||18.1|0
331673|222441|fieldofbone|-2233|2295|-4.77607|174|36|0|16|0|1|0|0|0|0|0|-1|-1|||-2|0
331674|222441|fieldofbone|-2907.0002|1558.0001|46.83719|134|36|0|15|0|1|0|0|0|0|0|-1|-1|||47.700001|0
331675|222445|fieldofbone|-289|3304|-9.69881|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-6|0
331676|78071|fieldofbone|-2109|3131|42.96875|182|600|60|5|0|1|0|0|0|0|0|-1|-1|||46.599998|0
331677|222448|fieldofbone|1094.0001|95|-45.07288|30|360|0|0|0|1|0|0|0|0|0|-1|-1|||-41.099998|0
331678|222448|fieldofbone|-84.00001|366|-53.5908|143|360|0|0|0|1|0|0|0|0|0|-1|-1|||-49.700001|0
331679|222632|fieldofbone|-558.00006|2431|-94.1875|0|1200|0|9|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331680|78021|fieldofbone|-611|-46|-52.09212|70|36|0|0|0|1|0|0|0|0|0|-1|-1|||-49|0
331681|222445|fieldofbone|-200|3383.0002|-2.40445|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-0.1|0
331683|78002|fieldofbone|1178|2124.0002|-53.15929|167|36|0|0|0|1|0|0|0|0|0|-1|-1|||-51.900002|0
331684|222445|fieldofbone|-223|3343|-16.5567|3|36|0|0|0|1|0|0|0|0|0|-1|-1|||-14.6|0
331685|222448|fieldofbone|801|213.00002|-56.34375|153|360|0|0|0|1|0|0|0|0|0|-1|-1|||-52.5|0
331686|78002|fieldofbone|1509|2163.0002|-59.5798|8|36|0|0|0|1|0|0|0|0|0|-1|-1|||-57.700001|0
331687|222632|fieldofbone|-592|2368|-94.1875|173|1200|0|9|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331688|222632|fieldofbone|-591|2468|-94.1875|0|1200|0|9|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331689|78010|fieldofbone|1105.0001|1753|-56.91842|66|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53|0
331690|222448|fieldofbone|59.00001|411.00003|-56.24051|130|360|0|0|0|1|0|0|0|0|0|-1|-1|||-52.299999|0
331691|78010|fieldofbone|1413|1972.0001|-56.34375|76|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53|0
331692|222632|fieldofbone|-562|2364|-94.1875|169|1200|0|9|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331693|78021|fieldofbone|-863.00006|-363|-38.72093|6|36|0|0|0|1|0|0|0|0|0|-1|-1|||-36.599998|0
331694|78064|fieldofbone|1969.0001|1197|-158.55829|32|1200|0|0|0|1|0|0|0|0|0|3|99|||-154.800003|0
331695|222441|fieldofbone|-2549.0002|2020|7.76924|85|36|0|15|0|1|0|0|0|0|0|-1|-1|||8.9|0
331696|222632|fieldofbone|-413|2481|-94.1875|15|1200|0|10|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331697|222447|fieldofbone|1357|800|-56.34375|111|360|0|0|0|1|0|0|0|0|0|-1|-1|||-54.400002|0
331698|78002|fieldofbone|1485|1914|-54.11969|44|36|0|0|0|1|0|0|0|0|0|-1|-1|||-52.200001|0
331699|222445|fieldofbone|-278.00003|3276|-19.09375|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-16.5|0
331700|78069|fieldofbone|-2203|3184|4.09375|40|1200|0|0|0|1|0|0|0|0|0|-1|-1|||7.8|0
331701|222447|fieldofbone|887.00006|283|-51.64117|248|360|0|0|0|1|0|0|0|0|0|-1|-1|||-47.700001|0
331702|222540|fieldofbone|-962.00006|1075|-78.71875|35|360|0|0|0|1|0|0|0|0|0|-1|-1|||-76.199997|0
331703|222632|fieldofbone|-449.00003|2485.0002|-94.1875|66|1200|0|10|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331704|222442|fieldofbone|-499.00003|2390|-8.98772|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-7.6|0
331705|222448|fieldofbone|-91|-578|13.99122|164|360|0|0|0|1|0|0|0|0|0|-1|-1|||16.4|0
331706|78076|fieldofbone|-2558|3566.0002|4.09375|227|1200|0|0|0|1|0|0|0|0|0|-1|-1|||7.8|0
331707|222444|fieldofbone|-1535|1032|-78.71875|137|36|0|0|0|1|0|0|0|0|0|-1|-1|||-76.199997|0
331708|222540|fieldofbone|-899|1373.0001|-78.71875|69|360|0|0|0|1|0|0|0|0|0|-1|-1|||-74.899986|0
331709|222441|fieldofbone|-2421.0002|2014|8.625|218|36|0|15|0|1|0|0|0|0|0|-1|-1|||9.799999|0
331710|78081|fieldofbone|-2651|3294.0002|44.28125|194|1200|0|0|0|1|0|0|0|0|0|-1|-1|||48|0
331711|78134|fieldofbone|2818|-892|-104.97942|200|15|0|3|1|1|0|0|0|0|0|-1|-1|||-100|0
331712|78021|fieldofbone|-869|19|-54.59943|222|36|0|0|0|1|0|0|0|0|0|-1|-1|||-50.599998|0
331713|222632|fieldofbone|-277|2205|-94.1875|7|1200|0|11|0|1|0|0|0|0|0|-1|-1|||-91|0
331714|78190|fieldofbone|1240|1693|100.67329|0|1200|0|0|0|1|0|0|0|0|0|-1|-1|||104.400002|0
331715|222730|fieldofbone|-6|164.00002|-47.66178|123|360|0|0|0|1|0|0|0|0|0|-1|-1|||-43.599998|0
331716|222448|fieldofbone|369.75864|595.0069|-56.03129|169|360|0|0|0|1|0|0|0|0|0|-1|-1|||-52.27528|0
331717|222442|fieldofbone|-393.00003|2170|-53.36635|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-52|0
331718|78077|fieldofbone|-2486|3187|43.90625|31|1200|0|0|0|1|0|0|0|0|0|-1|-1|||47.599998|0
331719|222446|fieldofbone|-1865|444|-53.26284|118|36|0|0|0|1|0|0|0|0|0|-1|-1|||-49.400002|0
331720|78010|fieldofbone|1368|1430.0001|-52.73817|16|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53|0
331721|222447|fieldofbone|1154|632|-56.34375|199|360|0|0|0|1|0|0|0|0|0|-1|-1|||-53|0
331722|222540|fieldofbone|-845.00006|1108|-78.71875|253|360|0|0|0|1|0|0|0|0|0|-1|-1|||-76.199997|0
331723|78072|fieldofbone|-2548|3138.0002|4.09375|189|600|60|6|0|1|0|0|0|0|0|-1|-1|||7.8|0
331724|222632|fieldofbone|-289|2244|-94.1875|24|1200|0|11|0|1|0|0|0|0|0|-1|-1|||-91|0
331725|78073|fieldofbone|-2551|3133|4.09375|218|1200|0|0|0|1|0|0|0|0|0|-1|-1|||7.8|0
331726|222540|fieldofbone|-1966.0001|935|-78.71875|134|360|0|0|0|1|0|0|0|0|0|-1|-1|||-74.899986|0
331727|78075|fieldofbone|-2606|3523|4.09375|226|1200|0|0|0|1|0|0|0|0|0|-1|-1|||7.8|0
331728|78002|fieldofbone|740.00006|2087|-56.13153|192|36|0|0|0|1|0|0|0|0|0|-1|-1|||-54.200001|0
331729|222540|fieldofbone|-1572.0001|1048.0001|-78.71875|126|360|0|0|0|1|0|0|0|0|0|-1|-1|||-74.899986|0
331730|78078|fieldofbone|-2260.0002|3305.0002|44.28125|108|1200|0|0|0|1|0|0|0|0|0|-1|-1|||48|0
331731|78079|fieldofbone|-2360.0002|3351|38.34375|66|1200|0|0|0|1|0|0|0|0|0|-1|-1|||42|0
331732|78080|fieldofbone|-2462|2984|44.3125|0|1200|0|0|0|1|0|0|0|0|0|-1|-1|||48|0
331733|222441|fieldofbone|-2176|1564|-56.34375|0|36|0|16|0|1|0|0|0|0|0|-1|-1|||-55|0
331734|222448|fieldofbone|1004.00006|192|-61.04439|51|360|0|0|0|1|0|0|0|0|0|-1|-1|||-57.299999|0
331735|78021|fieldofbone|-904.00006|-191|-56.34375|112|36|0|0|0|1|0|0|0|0|0|-1|-1|||-52.5|0
331736|78082|fieldofbone|-1379|-363|-56.34375|72|1200|0|0|0|1|0|0|0|0|0|3|99|||-52.5|0
331737|222632|fieldofbone|-294.00003|2222|-94.1875|252|1200|0|11|0|1|0|0|0|0|0|-1|-1|||-91|0
331738|222441|fieldofbone|-2034|1693|-55.77364|235|36|0|16|0|1|0|0|0|0|0|-1|-1|||-53.900002|0
331739|222632|fieldofbone|-326|2225|-94.1875|122|1200|0|11|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331740|222441|fieldofbone|-1546|2565|17.30549|257|36|0|16|0|1|0|0|0|0|0|-1|-1|||19.5|0
331741|222448|fieldofbone|612|-267|20.52144|163|360|0|0|0|1|0|0|0|0|0|-1|-1|||24.1|0
331742|222632|fieldofbone|-171|2463.0002|-94.1875|64|1200|0|12|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331743|222441|fieldofbone|-1868|2602.0002|1.80692|252|36|0|16|0|1|0|0|0|0|0|-1|-1|||3.9|0
331744|222441|fieldofbone|-1492|2203|-54.88185|198|36|0|16|0|1|0|0|0|0|0|-1|-1|||-52|0
331745|222441|fieldofbone|-1545|1640.0001|-50.25305|236|36|0|16|0|1|0|0|0|0|0|-1|-1|||-47.799999|0
331746|222441|fieldofbone|-1687.0001|2073|-44.22748|222|36|0|16|0|1|0|0|0|0|0|-1|-1|||-41.900002|0
331747|222441|fieldofbone|-1744.0001|2169|-56.34375|227|36|0|16|0|1|0|0|0|0|0|-1|-1|||-54.400002|0
331748|222441|fieldofbone|-1862|1752|-56.65625|184|36|0|16|0|1|0|0|0|0|0|-1|-1|||-54.099998|0
331749|222540|fieldofbone|-1737.0001|1055.0001|-78.71875|252|360|0|0|0|1|0|0|0|0|0|-1|-1|||-75.5|0
331750|222441|fieldofbone|-2334|2047.0001|-7.74262|147|36|0|15|0|1|0|0|0|0|0|-1|-1|||-5.8|0
331751|222440|fieldofbone|-1868|2004|-56.75368|153|36|0|16|0|1|0|0|0|0|0|-1|-1|||-54.200001|0
331752|222632|fieldofbone|-167|2399.0002|-94.1875|146|1200|0|12|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331753|222440|fieldofbone|-2983|2249.0002|10.62514|140|36|0|16|0|1|0|0|0|0|0|-1|-1|||12.9|0
331754|222441|fieldofbone|-2114|1782.0001|-51.57546|182|36|0|16|0|1|0|0|0|0|0|-1|-1|||-50.200001|0
331755|222441|fieldofbone|-1721|2301|-36.02574|237|36|0|16|0|1|0|0|0|0|0|-1|-1|||-34.299999|0
331756|222632|fieldofbone|-216|2441|-94.1875|174|1200|0|12|0|1|0|0|0|0|0|-1|-1|||-92.899986|0
331757|222440|fieldofbone|-2424.0002|2009|8.625|20|36|0|16|0|1|0|0|0|0|0|-1|-1|||11.1|0
331758|222632|fieldofbone|-160.00002|2403|-91.6785|258|1200|0|12|0|1|0|0|0|0|0|-1|-1|||-90.399986|0
331759|78010|fieldofbone|1142|2716.0002|-14.87564|42|36|0|0|0|1|0|0|0|0|0|-1|-1|||-13|0
331760|78010|fieldofbone|1260|1643|-58.53125|223|36|0|0|0|1|0|0|0|0|0|-1|-1|||-56.599998|0
331761|222441|fieldofbone|-2604|2426|13.3685|258|36|0|15|0|1|0|0|0|0|0|-1|-1|||15.3|0
331762|222440|fieldofbone|-2423|2026|8.625|229|36|0|16|0|1|0|0|0|0|0|-1|-1|||11.1|0
331763|78010|fieldofbone|663.00006|2682.0002|-9.74212|68|36|0|0|0|1|0|0|0|0|0|-1|-1|||-6|0
331764|222440|fieldofbone|-1758.0001|2446.0002|-28.25|238|36|0|16|0|1|0|0|0|0|0|-1|-1|||-24.4|0
331765|222441|fieldofbone|-2221.0002|1960.0001|-33.31387|46|36|0|15|0|1|0|0|0|0|0|-1|-1|||-30.700001|0
331766|222445|fieldofbone|-435.00003|3491.0002|53.97873|130|36|0|0|0|1|0|0|0|0|0|-1|-1|||57.900002|0
331767|222445|fieldofbone|-932|3441.0002|19.53475|134|36|0|0|0|1|0|0|0|0|0|-1|-1|||21.6|0
331768|222441|fieldofbone|-1899.0001|2251|-54.60206|194|36|0|16|0|1|0|0|0|0|0|-1|-1|||-52.400002|0
331769|222441|fieldofbone|-2129|2022.0001|-51.34919|39|36|0|16|0|1|0|0|0|0|0|-1|-1|||-49.400002|0
331770|222442|fieldofbone|-818|2223|-35.72756|258|36|0|0|0|1|0|0|0|0|0|-1|-1|||-33.799999|0
331771|78032|fieldofbone|-332|1076|-78.71875|241|36|0|0|0|1|0|0|0|0|0|-1|-1|||-74.899986|0
331772|222441|fieldofbone|-2932.0002|2001|8.625|208|36|0|15|0|1|0|0|0|0|0|-1|-1|||9.799999|0
331773|222441|fieldofbone|-2290|1948|-3.58358|256|36|0|15|0|1|0|0|0|0|0|-1|-1|||-1.9|0
331774|78002|fieldofbone|1429|2295|-55.18523|133|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53.900002|0
331775|222446|fieldofbone|-2404|423|0.30673|126|36|0|0|0|1|0|0|0|0|0|-1|-1|||4.6|0
331776|222440|fieldofbone|-1755.0001|2003|-55.86017|221|36|0|16|0|1|0|0|0|0|0|-1|-1|||-53.200001|0
331777|222440|fieldofbone|-2001|2471.0002|-12.3125|62|36|0|16|0|1|0|0|0|0|0|-1|-1|||-9.799999|0
331778|78002|fieldofbone|926.00006|1982.0001|-43.53615|189|36|0|0|0|1|0|0|0|0|0|-1|-1|||-42.200001|0
331779|78002|fieldofbone|934|2363.0002|-41.36613|0|36|0|0|0|1|0|0|0|0|0|-1|-1|||-39.400002|0
331780|222448|fieldofbone|104|281|-56.34375|100|360|0|0|0|1|0|0|0|0|0|-1|-1|||-53.200001|0
331781|222540|fieldofbone|-2008.0001|1005.00006|-78.71875|0|360|0|0|0|1|0|0|0|0|0|-1|-1|||-76.800003|0
331782|222441|fieldofbone|-1925|1917|-57.28466|141|36|0|16|0|1|0|0|0|0|0|-1|-1|||-55.799999|0
331783|78002|fieldofbone|751|2396.0002|-53.24209|4|36|0|0|0|1|0|0|0|0|0|-1|-1|||-49.099998|0
331784|222444|fieldofbone|-1195|893|-78.71875|189|36|0|0|0|1|0|0|0|0|0|-1|-1|||-76.800003|0
331785|222540|fieldofbone|-1715.0001|884|-78.70895|133|360|0|0|0|1|0|0|0|0|0|-1|-1|||-76.199997|0
331786|222441|fieldofbone|-2004|2417|-21.33369|203|36|0|15|0|1|0|0|0|0|0|-1|-1|||-18.9|0
331787|222441|fieldofbone|-1875|2247|-50.19799|205|36|0|16|0|1|0|0|0|0|0|-1|-1|||-48.099998|0
331788|222440|fieldofbone|-1760|1888.0001|-56.67277|256|36|0|15|0|1|0|0|0|0|0|-1|-1|||-54.099998|0
331789|222441|fieldofbone|-1985.0001|2248|-57.67971|162|36|0|15|0|1|0|0|0|0|0|-1|-1|||-54|0
331791|222441|fieldofbone|-1372|2225|-49.48937|7|36|0|16|0|1|0|0|0|0|0|-1|-1|||-47.799999|0
331792|222441|fieldofbone|-1679|2188.0002|-55.85591|186|36|0|15|0|1|0|0|0|0|0|-1|-1|||-54.5|0
331793|78036|fieldofbone|-1079|2912|2.21854|125|36|0|0|0|1|0|0|0|0|0|-1|-1|||4.8|0
331794|222442|fieldofbone|-622.00006|2321.0002|-33.23015|234|36|0|0|0|1|0|0|0|0|0|-1|-1|||-31.4|0
331795|222730|fieldofbone|600|-465.00003|-10.92609|130|360|0|0|0|1|0|0|0|0|0|-1|-1|||-8.4|0
331796|222447|fieldofbone|706.00006|665.00006|-51.35371|110|360|0|0|0|1|0|0|0|0|0|-1|-1|||-47.600491|0
331797|222448|fieldofbone|837|-418.00003|-21.0266|57|360|0|0|0|1|0|0|0|0|0|-1|-1|||-16.5|0
331798|222448|fieldofbone|-373|-530|-4.31684|152|360|0|0|0|1|0|0|0|0|0|-1|-1|||-0.2|0
331799|222448|fieldofbone|700|137|-37.00953|67|360|0|0|0|1|0|0|0|0|0|-1|-1|||-31.700001|0
331800|222447|fieldofbone|1250|447.00003|-56.34375|6|360|0|0|0|1|0|0|0|0|0|-1|-1|||-52.5|0
331801|222441|fieldofbone|-2274.0002|1685|-37.34539|171|36|0|15|0|1|0|0|0|0|0|-1|-1|||-35.5|0
331802|222442|fieldofbone|-441|2406|-8.91407|130|36|0|0|0|1|0|0|0|0|0|-1|-1|||-6.8|0
331803|222448|fieldofbone|539|233|-55.12808|137|360|0|0|0|1|0|0|0|0|0|-1|-1|||-50.700001|0
331804|222441|fieldofbone|-1992|1781|-55.84267|157|36|0|16|0|1|0|0|0|0|0|-1|-1|||-53.900002|0
331805|222441|fieldofbone|-2424.0002|2534|47.67322|23|36|0|15|0|1|0|0|0|0|0|-1|-1|||47.900002|0
331806|222448|fieldofbone|239|34|-13.81509|117|360|0|0|0|1|0|0|0|0|0|-1|-1|||-9.799999|0
331807|78002|fieldofbone|1222|2430|-0.04936|9|36|0|0|0|1|0|0|0|0|0|-1|-1|||1.1|0
331808|222729|fieldofbone|787.7483|595.2242|-56.01705|164|360|0|0|0|1|0|0|0|0|0|-1|-1|||-52.26149|0
331809|222448|fieldofbone|1023.00006|-25|-15.62473|249|360|0|0|0|1|0|0|0|0|0|-1|-1|||-11.9|0
331810|222441|fieldofbone|-2377.0002|2023|8.625|240|36|0|15|0|1|0|0|0|0|0|-1|-1|||10.5|0
331811|222440|fieldofbone|-2112|2438.0002|-12.07617|202|36|0|15|0|1|0|0|0|0|0|-1|-1|||-0.2|0
331812|222540|fieldofbone|-1487.0001|915.00006|-78.71875|154|360|0|0|0|1|0|0|0|0|0|-1|-1|||-76.800003|0
331813|222448|fieldofbone|1006|-86.00001|-11.8608|189|360|0|0|0|1|0|0|0|0|0|-1|-1|||-9.9|0
331814|222441|fieldofbone|-1951|2219|-54.17268|140|36|0|15|0|1|0|0|0|0|0|-1|-1|||-52.799999|0
331815|1100012|fieldofbone|-116|355|-52.02519|125|36|0|0|0|1|0|0|0|0|0|-1|-1|||-48.799999|0
331816|222440|fieldofbone|-2532.0002|1896.0001|8.625|200|36|0|15|0|1|0|0|0|0|0|-1|-1|||11.1|0
331817|78021|fieldofbone|-614|-376|-23.25|216|36|0|0|0|1|0|0|0|0|0|-1|-1|||-19.4|0
331818|222448|fieldofbone|12|-383|-23.25|167|360|0|0|0|1|0|0|0|0|0|-1|-1|||-19.4|0
331819|222448|fieldofbone|505|206.00002|-55.31037|235|360|0|0|0|1|0|0|0|0|0|-1|-1|||-51.5|0
331820|222441|fieldofbone|-1996.0001|2149.0002|-58.20206|134|36|0|16|0|1|0|0|0|0|0|-1|-1|||-56.700001|0
331821|78010|fieldofbone|985|2233|-55.62405|71|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53|0
331822|222540|fieldofbone|-1361|1382|-78.71875|243|360|0|0|0|1|0|0|0|0|0|-1|-1|||-76.199997|0
331823|78002|fieldofbone|1163|2454|6.99846|9|36|0|0|0|1|0|0|0|0|0|-1|-1|||8.9|0
331824|222441|fieldofbone|-2527.0002|1606|27.71174|176|36|0|15|0|1|0|0|0|0|0|-1|-1|||29.9|0
331825|222442|fieldofbone|-788.00006|2114|-44.35327|259|36|0|0|0|1|0|0|0|0|0|-1|-1|||-42.5|0
331826|222446|fieldofbone|-1410|466|-56.34375|17|36|0|0|0|1|0|0|0|0|0|-1|-1|||-53.799999|0
331827|222442|fieldofbone|-694|2096.0002|-48.76936|4|36|0|0|0|1|0|0|0|0|0|-1|-1|||-47|0
331828|78173|fieldofbone|-1122|2249.0002|-43.50655|150|360|0|0|0|1|0|0|0|0|0|-1|-1|||-39.599998|0
331829|222442|fieldofbone|-103.00001|2190|-56.34375|61|36|0|0|0|1|0|0|0|0|0|-1|-1|||-54.400002|0
331830|222445|fieldofbone|-1097|3275|-12.40756|132|36|0|0|0|1|0|0|0|0|0|-1|-1|||-9.4|0
331831|222448|fieldofbone|-244.00002|-401|-23.43295|141|360|0|0|0|1|0|0|0|0|0|-1|-1|||-19.700001|0
