eq_id|wow_id|enabled|name|player_1|teleport_zone|you_cast|other_casts|cast_on_you|cast_on_other|spell_fades|range|aoerange|pushback|pushup|cast_time|recovery_time|recast_time|buffdurationformula|buffduration|AEDuration|mana|effect_base_value1|effect_base_value2|effect_base_value3|effect_base_value4|effect_base_value5|effect_base_value6|effect_base_value7|effect_base_value8|effect_base_value9|effect_base_value10|effect_base_value11|effect_base_value12|effect_limit_value1|effect_limit_value2|effect_limit_value3|max1|max2|max3|max4|max5|max6|max7|max8|max9|max10|icon|memicon|components1|components2|component_counts1|component_counts2|NoexpendReagent1|NoexpendReagent2|formula1|formula2|formula3|formula4|formula5|formula6|formula7|formula8|formula9|formula10|formula11|LightType|goodEffect|Activated|resisttype|effectid1|effectid2|effectid3|effectid4|effectid5|effectid6|effectid7|effectid8|effectid9|effectid10|effectid11|effectid12|targettype|basediff|skill|zonetype|EnvironmentType|TimeOfDay|warrior_learn_level|warrior_learn_wowitemid|cleric_learn_level|cleric_learn_wowitemid|paladin_learn_level|paladin_learn_wowitemid|ranger_learn_level|ranger_learn_wowitemid|shadowknight_learn_level|shadowknight_learn_wowitemid|druid_learn_level|druid_learn_wowitemid|monk_learn_level|monk_learn_wowitemid|bard_learn_level|bard_learn_wowitemid|rogue_learn_level|rogue_learn_wowitemid|shaman_learn_level|shaman_learn_wowitemid|necromancer_learn_level|necromancer_learn_wowitemid|wizard_learn_level|wizard_learn_wowitemid|magician_learn_level|magician_learn_wowitemid|enchanter_learn_level|enchanter_learn_wowitemid|beastlord_learn_level|beastlord_learn_wowitemid|CastingAnim|TargetAnim|TravelType|SpellAffectIndex|disallow_sit|npc_no_cast|new_icon|spellanim|uninterruptable|ResistDiff|dot_stacking_exempt|deleteable|RecourseLink|no_partial_resist|short_buff_box|descnum|typedescnum|effectdescnum|effectdescnum2|npc_no_los|reflectable|resist_per_level|resist_cap|EndurCost|EndurTimerIndex|IsDiscipline|HateAdded|EndurUpkeep|pvpresistbase|pvpresistcalc|pvpresistcap|spell_category|pvp_duration|pvp_duration_cap|cast_not_standing|can_mgb|nodispell|npc_category|npc_usefulness|wear_off_message|suspendable|spellgroup|allowrest|custom_icon|not_player_spell
671|92665|1|Starfire|PLAYER_1||||You feel the glare of the heavens.| is bathed in starfire.||200|0|0|0|6100|2500|2500|0|0|0|250|-612|0|0|0|0|0|0|0|0|0|0|0|0|0|0|612|0|0|0|0|0|0|0|0|0|2515|2052|-1|-1|1|1|-1|-1|100|0|0|0|100|100|100|100|100|100|100|6|0|0|2|0|254|254|254|254|254|254|254|254|254|254|254|5|0|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|49|111294|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|18|0|100|51|84|0|0|0|1|0|0|0|40671|39001|39051|0|0|-1|0|0|0|0|0|0|0|27|134|-7|125|0|0|0|0|0|2|41|0|0|0|0|51|0
611|92608|1|Succor: North|PLAYER_1|northkarana|||| creates a mystic portal.|The portal shimmers and fades.|0|100|0|0|9000|2250|2250|0|0|0|300|-2706|-1494|-4|209|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2079|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|88|254|254|254|254|254|254|254|254|254|254|254|3|0|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|49|111293|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|40|0|100|107|78|0|0|0|1|0|0|0|40611|39005|39101|0|0|0|0|0|0|0|0|0|0|-42|133|-57|55|0|0|0|0|0|0|0|0|1|0|0|107|0
433|92431|1|Fire|PLAYER_1||||You are immolated by flame.| is immolated by flame.||200|10|0|0|6500|2500|10000|5|3|10|260|-392|-50|0|0|0|0|0|0|0|0|0|0|0|0|0|392|0|0|0|0|0|0|0|0|0|2515|2030|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|6|0|0|2|79|47|254|254|254|254|254|254|254|254|254|254|8|0|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|49|111292|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|31|0|100|51|85|0|0|0|1|0|1|0|40433|39001|39051|0|0|-1|0|0|0|0|0|0|0|27|134|-7|142|5|3|0|0|0|1|43|1|0|0|0|51|0
420|92418|1|Lightning Blast|PLAYER_1||||Lightning surges through your body.| has been struck by lightning.||200|10|0|0|6100|2500|2250|0|0|5|234|-477|0|0|0|0|0|0|0|0|0|0|0|0|0|0|477|0|0|0|0|0|0|0|0|0|2513|2099|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|0|254|254|254|254|254|254|254|254|254|254|254|8|0|24|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|49|111291|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|13|0|25|0|100|162|115|0|0|0|1|0|0|0|40420|39001|39053|0|0|-1|0|0|0|0|0|0|0|27|134|-7|10|0|0|0|0|0|1|60|0|0|0|0|162|0
138|92136|1|Pack Chloroplast|PLAYER_1||||You begin to regenerate.| begins to regenerate.||100|50|0|0|9000|2500|12000|9|140|0|400|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2510|2007|-1|-1|1|1|-1|-1|100|0|0|0|100|100|100|100|100|100|100|0|1|0|0|0|254|254|254|254|254|254|254|254|254|254|254|41|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|49|111290|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|1|0|100|118|73|0|0|0|1|0|0|0|40138|39010|39144|0|0|0|0|0|0|0|0|0|0|-42|133|-57|25|9|140|0|1|0|0|0|1|1|0|0|118|0
77|92075|1|Engulfing Roots|PLAYER_1||||Your feet become entwined.| is entwined by roots.|The roots fall from your feet.|200|0|0|0|2500|2500|2250|8|30|0|100|-10|-10000|0|0|0|0|0|0|0|0|0|0|0|0|0|160|0|0|0|0|0|0|0|0|0|2516|2057|-1|-1|1|1|-1|-1|104|100|100|100|100|100|100|100|100|100|100|0|0|0|1|79|99|254|254|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|49|111289|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|0|0|16|0|100|117|109|0|0|0|1|0|1|0|40077|39004|39087|0|0|-1|0|0|0|0|0|0|0|27|133|-12|50|8|6|0|0|0|2|538|1|0|0|0|117|0
29|92027|1|Ice|PLAYER_1||||You are encased in frost.| is encased in frost.||200|0|0|0|6100|2500|12000|7|3|0|250|-612|-50|0|0|0|0|0|0|0|0|0|0|0|0|0|612|0|0|0|0|0|0|0|0|0|2519|2053|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|3|79|46|254|254|254|254|254|254|254|254|254|254|5|0|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|49|111288|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|32|0|100|56|135|0|0|0|1|0|1|0|40029|39001|39052|0|0|-1|0|0|0|0|0|0|0|27|134|-7|126|7|3|0|0|0|2|91|1|0|0|0|56|0
356|92354|1|Shield of Thorns|PLAYER_1||||You are surrounded by a thorny barrier.| is surrounded by a thorny barrier.|The brambles fall away.|100|0|0|0|3000|2250|2250|7|65|0|120|-24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|24|0|0|0|0|0|0|0|0|0|2516|2057|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|1|59|254|254|254|254|254|254|254|254|254|254|254|5|0|4|-1|0|0|255|-1|255|-1|255|-1|62|110958|255|-1|49|111286|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|2|0|100|155|86|0|0|0|1|0|0|0|40356|39003|39073|0|0|0|0|0|0|0|0|0|0|-42|133|-57|65|7|65|0|0|0|3|238|1|1|0|0|155|0
519|92517|1|Thorncoat|PLAYER_1||||Thorns spring from your skin.|'s skin sprouts thorns.|Your skin returns to normal.|0|0|0|0|2000|2250|2250|3|1950|0|175|0|105|-5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2511|2045|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|1|10|1|59|254|254|254|254|254|254|254|254|254|6|0|4|-1|0|0|255|-1|255|-1|255|-1|60|110949|255|-1|49|111285|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|2|0|100|155|86|0|0|0|1|0|0|0|40519|39003|39073|0|0|0|0|0|0|0|0|0|0|-42|133|-57|68|3|1950|0|0|0|0|0|1|1|0|0|155|0
423|92421|1|Skin like Nature|PLAYER_1||||Your skin shimmers with divine power.|'s skin shimmers with divine power.|Your skin returns to normal.|100|0|0|0|6000|2500|12000|3|720|0|300|5|150|150|0|2|0|0|0|0|0|0|0|0|0|0|55|250|250|0|0|0|0|0|0|0|2511|2056|-1|-1|1|1|-1|-1|102|103|103|100|100|100|100|100|100|100|100|0|1|0|0|1|69|79|10|0|254|254|254|254|254|254|254|5|0|4|-1|0|0|255|-1|255|-1|255|-1|59|110946|255|-1|49|111284|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|2|0|100|131|86|0|0|0|1|0|0|0|40423|39009|39139|0|0|0|0|0|0|0|0|0|0|-42|133|-57|30|3|720|0|0|0|3|373|1|1|0|0|131|0
3834|95636|1|Healing Water|PLAYER_1||||Healing water flows over you.| is bathed in healing water.||100|0|0|0|4000|2250|2250|0|0|0|200|425|0|0|0|0|0|0|0|0|0|0|0|0|0|0|425|0|0|0|0|0|0|0|0|0|2510|2051|-1|-1|1|1|-1|-1|100|0|0|0|100|100|100|100|100|100|100|0|1|0|0|0|254|254|254|254|254|254|254|254|254|254|254|5|15|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|44|111283|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|1|0|100|99|142|0|0|0|0|0|0|0|43834|39002|39063|0|0|0|0|0|0|0|0|0|0|5|101|52|20|0|0|0|0|0|5|425|0|1|0|0|99|1
3695|95502|1|Frost Zephyr|PLAYER_1||||A thin layer of water slithers over you.| is covered in a thin layer of water.|The water disappears.|150|0|0|0|2500|2250|6000|9|100|0|140|-30|0|0|0|-30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|0|0|0|0|0|2519|2053|-1|-1|1|1|-1|-1|101|100|100|100|100|100|100|100|100|100|100|8|0|0|3|1|10|10|10|47|254|254|254|254|254|254|254|5|5|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|44|111282|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|0|0|3|0|0|56|90|0|0|0|0|0|0|0|43695|39004|39090|0|0|-1|0|0|0|0|0|0|0|5|101|52|69|9|100|0|0|0|0|0|1|0|0|0|56|1
1440|93380|1|Circle of Cobalt Scar|PLAYER_1|cobaltscar|||| creates a mystic portal.|The portal shimmers and fades.|0|100|0|0|16000|2250|10000|0|0|0|300|-1065|-1634|299|116|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2079|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|3|25|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|44|111281|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|40|0|100|129|78|0|0|0|1|0|0|0|41440|39005|39105|0|0|0|0|0|0|0|0|0|0|5|101|52|213|0|0|0|0|0|0|0|0|1|0|0|129|0
1436|93376|1|Fixation of Ro|PLAYER_1||||You are surrounded by an outline of cold flame.| is surrounded by an outline of cold flame.|The flames die away.|150|100|0|0|2500|2250|6000|9|100|0|100|-30|0|0|-30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2515|2052|-1|-1|1|1|10307|-1|101|100|100|101|100|100|100|100|100|100|100|8|0|0|2|1|10|10|2|254|254|254|254|254|254|254|254|5|5|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|44|111280|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|0|0|18|0|100|51|84|0|0|0|1|0|0|0|41436|39004|39090|0|0|-1|0|0|0|0|0|0|0|5|101|52|69|9|100|0|0|0|0|0|1|0|0|0|51|0
1398|93338|1|Circle of Wakening Lands|PLAYER_1|wakening|||| creates a shimmering portal.|The portal shimmers and fades.|0|100|0|0|16000|2250|10000|0|0|0|300|-3040|-3032|28|85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2079|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|3|25|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|44|111279|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|40|0|100|129|78|0|0|0|1|0|0|0|41398|39005|39105|0|0|0|0|0|0|0|0|0|0|5|101|52|213|0|0|0|0|0|0|0|0|1|0|0|129|0
610|92607|1|Succor: Lavastorm|PLAYER_1|lavastorm|||| creates a mystic portal.|The portal shimmers and fades.|0|100|0|0|9000|2250|2250|0|0|0|300|1014|1389|131|301|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2079|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|88|254|254|254|254|254|254|254|254|254|254|254|3|5|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|44|111278|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|40|0|100|107|78|0|0|0|1|0|0|0|40610|39005|39101|0|0|0|0|0|0|0|0|0|0|5|101|52|55|0|0|0|0|0|0|0|0|1|0|0|107|0
427|92425|1|Form of the Great Wolf|PLAYER_1||||You are now a wolf.| turns into a wolf.|You are no longer a wolf.|0|2|0|0|6000|2250|12000|3|1440|0|135|42|35|1|1|0|0|0|0|0|0|0|0|0|0|0|0|60|51|0|0|0|0|0|0|0|2520|2047|-1|-1|1|1|-1|-1|100|101|102|100|100|100|100|100|100|100|100|0|1|0|0|58|3|2|66|254|254|254|254|254|254|254|254|6|5|5|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|44|111277|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|3|10|0|100|81|96|0|0|0|1|0|0|0|40427|39003|39070|39078|0|0|0|0|0|0|0|0|0|5|101|52|43|3|1440|0|0|0|0|0|1|1|0|0|81|0
142|92140|1|Allure of the Wild|PLAYER_1||||| blinks.||200|0|0|0|9000|2250|24000|10|205|0|220|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|49|0|0|0|0|0|0|0|0|0|2504|2059|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|22|254|254|254|254|254|254|254|254|254|254|254|9|5|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|44|111276|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|12|0|100|72|87|0|0|0|1|0|0|0|40142|39004|39092|39159|0|-1|0|0|0|0|0|0|0|5|101|52|96|10|205|0|0|0|0|0|1|0|0|0|72|0
140|92138|1|Savage Spirit|PLAYER_1|||||'s eyes gleam with madness.||100|0|0|0|6000|2250|30000|8|75|0|100|120|20|30|0|0|0|0|0|0|0|0|0|0|0|0|170|45|55|0|0|0|0|0|0|0|2520|2058|-1|-1|1|1|-1|-1|102|101|101|100|100|100|100|100|100|100|100|0|1|0|0|11|4|1|254|254|254|254|254|254|254|254|254|14|5|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|44|111275|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|10|0|100|144|96|0|0|0|1|0|0|0|40140|39007|39125|0|0|0|0|0|0|0|0|0|0|5|101|52|36|8|75|0|0|0|0|0|1|1|0|0|144|0
665|92659|1|Drifting Death|PLAYER_1||||You feel the pain of a thousand stings.| is engulfed by a swarm.|The swarm departs.|250|0|0|0|5300|2500|2250|1|10|0|200|-65|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2520|2058|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|0|254|254|254|254|254|254|254|254|254|254|254|5|5|14|-1|0|0|255|-1|255|-1|255|-1|62|110959|255|-1|44|111271|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|0|3|17|0|100|159|145|0|-100|0|1|0|0|0|40665|39006|39111|0|0|-1|0|0|0|0|0|0|0|-95|101|-152|7|1|10|0|0|0|2|42|1|0|0|0|159|0
1740|93680|1|Calefaction|PLAYER_1||||Your skin blisters and burns.| blisters and burns.||200|0|0|0|2500|2500|45000|0|0|0|250|-400|0|0|0|0|0|0|0|0|0|0|0|0|0|0|450|0|0|0|0|0|0|0|0|0|2515|2052|-1|-1|1|1|-1|-1|102|0|0|0|100|100|100|100|100|100|100|6|0|0|2|0|254|254|254|254|254|254|254|254|254|254|254|5|0|24|-1|0|0|255|-1|255|-1|255|-1|59|110947|255|-1|44|111270|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|18|0|100|51|84|0|0|0|1|0|0|0|41740|39001|39051|0|0|-1|0|0|0|0|0|0|0|50|133|-2|125|0|0|0|0|0|2|89|0|0|0|0|51|0
430|92428|1|Storm Strength|PLAYER_1||||You feel stronger.| looks stronger.|Your strength fades.|100|0|0|0|5000|2250|2500|3|540|0|85|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|35|0|0|0|0|0|0|0|0|0|2518|2124|-1|-1|1|1|-1|-1|101|100|100|100|100|100|100|100|100|100|100|0|1|0|0|4|254|254|254|254|254|254|254|254|254|254|254|5|5|5|-1|0|0|255|-1|255|-1|255|-1|53|110928|255|-1|44|111268|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|7|0|100|6|88|0|0|0|1|0|0|0|40430|39008|39128|0|0|0|0|0|0|0|0|0|0|5|101|52|73|3|540|0|0|0|0|0|1|1|0|0|6|0
3580|95399|1|Spirit of Ash|PLAYER_1||||You have taken root.| turns into a tree.|You are no longer a tree.|0|0|0|0|4000|2500|2250|3|360|0|25|143|-10000|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2516|2046|-1|-1|1|1|-1|-1|100|100|110|100|100|100|100|100|100|100|100|0|1|0|0|58|99|0|15|254|254|254|254|254|254|254|254|6|0|5|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111265|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|10|0|100|163|96|0|0|0|0|0|0|0|43580|39003|39078|0|0|0|0|0|0|0|0|0|0|5|101|49|48|3|360|0|0|0|0|0|1|1|0|0|163|0
2514|94403|1|Protection of Diamond|PLAYER_1||||Your skin turns hard as diamond.|'s skin turns hard as diamond.|Your skin returns to normal.|100|65|0|0|8000|2500|10000|3|540|0|450|25|100|100|0|0|0|0|0|0|0|0|0|0|0|0|45|200|200|0|0|0|0|0|0|0|2511|2012|-1|-1|1|1|-1|-1|101|103|103|100|100|100|100|100|100|100|100|0|1|0|0|1|69|79|254|254|254|254|254|254|254|254|254|41|15|4|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111264|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|2|0|100|131|86|0|0|0|1|0|0|0|42514|39009|39139|0|0|0|0|0|0|0|0|0|0|5|101|49|30|3|540|0|1|0|0|0|1|1|0|0|131|0
2031|93971|1|Ring of Cobalt Scar|PLAYER_1|cobaltscar|||| fades away.||0|0|0|0|7000|2250|10000|0|0|0|150|-1065|-1634|299|116|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2112|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|6|25|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111263|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|9|0|100|103|95|0|0|0|1|0|0|0|42031|39005|39105|0|0|0|0|0|0|0|0|0|0|5|101|49|213|0|0|0|0|0|0|0|0|1|0|0|103|0
2030|93970|1|Ring of Wakening Lands|PLAYER_1|wakening|||| fades away.||0|0|0|0|7000|2250|10000|0|0|0|150|-3040|-3032|28|85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2112|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|6|25|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111262|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|9|0|100|103|95|0|0|0|1|0|0|0|42030|39005|39105|0|0|0|0|0|0|0|0|0|0|5|101|49|213|0|0|0|0|0|0|0|0|1|0|0|103|0
1737|93677|1|Wind of the South|PLAYER_1|emeraldjungle|||| discorporates in a portal of wind.|You appear in a gust of wind.|0|100|0|0|9000|2250|2250|0|0|0|300|-3100|3500|-340|404|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2079|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|88|254|254|254|254|254|254|254|254|254|254|254|3|25|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111261|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|35|0|100|129|104|0|0|0|1|0|0|0|41737|39005|39104|0|0|0|0|0|0|0|0|0|0|5|101|49|55|0|0|0|0|0|0|0|0|1|0|0|129|0
1736|93676|1|Wind of the North|PLAYER_1|skyfire|||| discorporates in a portal of wind.|You appear in a gust of wind.|0|100|0|0|9000|2250|2250|0|0|0|300|-3186|2732|-161|230|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2079|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|88|254|254|254|254|254|254|254|254|254|254|254|3|25|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111260|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|35|0|100|129|104|0|0|0|1|0|0|0|41736|39005|39104|0|0|0|0|0|0|0|0|0|0|5|101|49|55|0|0|0|0|0|0|0|0|1|0|0|129|0
1438|93378|1|Circle of Great Divide|PLAYER_1|greatdivide|||| creates a mystic portal.|The portal shimmers and fades.|0|100|0|0|16000|2250|10000|0|0|0|300|-3766|3651|-237|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2079|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|3|25|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111259|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|40|0|100|129|78|0|0|0|1|0|0|0|41438|39005|39105|0|0|0|0|0|0|0|0|0|0|5|101|49|213|0|0|0|0|0|0|0|0|1|0|0|129|0
1437|93377|1|Ro`s Fiery Sundering|PLAYER_1||||You are immolated by blazing flames.| is immolated by blazing flames.|The flames die down.|200|0|0|0|3500|2500|6000|1|50|0|50|0|-30|-10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2515|2052|-1|-1|1|1|10307|-1|100|110|109|100|100|100|100|100|100|100|100|8|0|0|2|10|46|1|254|254|254|254|254|254|254|254|254|5|5|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111258|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|0|0|18|0|100|53|84|0|-200|0|1|0|0|0|41437|39004|39090|0|0|-1|0|0|0|0|0|0|0|-195|101|-249|69|1|50|0|0|0|0|0|1|0|0|0|53|0
609|92606|1|Succor: Ro|PLAYER_1|sro|||| creates a mystic portal.|The portal shimmers and fades.|0|100|0|0|9000|2250|2250|0|0|0|300|-2034|317|-19|266|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2079|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|88|254|254|254|254|254|254|254|254|254|254|254|3|0|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111257|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|40|0|100|107|78|0|0|0|1|0|0|0|40609|39005|39101|0|0|0|0|0|0|0|0|0|0|5|101|49|55|0|0|0|0|0|0|0|0|1|0|0|107|0
558|92555|1|Circle of Misty|PLAYER_1|misty|||| creates a mystic portal.|The portal shimmers and fades.|0|100|0|0|16000|2250|10000|0|0|0|300|-490|-1896|120|332|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2079|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|3|15|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111256|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|40|0|100|129|78|0|0|0|1|0|0|0|40558|39005|39101|0|0|0|0|0|0|0|0|0|0|5|101|49|209|0|0|0|0|0|0|0|0|1|0|0|129|0
428|92426|1|Share Wolf Form|PLAYER_1||||You are now a wolf.| turns into a wolf.|You are no longer a wolf.|0|20|0|0|6000|2250|2250|3|360|0|120|42|30|1|0|0|0|0|0|0|0|0|0|0|0|0|0|60|30|0|0|0|0|0|0|0|2520|2014|-1|-1|1|1|-1|-1|100|101|102|100|100|100|100|100|100|100|100|0|2|0|0|58|3|2|254|254|254|254|254|254|254|254|254|41|15|5|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|39|111255|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|10|0|100|81|96|0|0|0|1|0|0|0|40428|39003|39070|39078|0|0|0|0|0|0|0|0|0|5|101|49|43|3|360|0|0|0|0|0|1|1|0|0|81|0
