id|recipe_id|item_id|successcount|componentcount|iscontainer
39451|3978|22509|0|1|0
39452|3978|10489|1|0|0
39453|3978|24232|1|0|0
39455|3978|33|0|0|1
39456|3979|23977|0|3|0
39457|3979|10442|0|1|0
39458|3979|10489|0|1|0
39459|3979|16488|0|1|0
39460|3979|22057|0|1|0
39461|3979|22500|0|1|0
39462|3979|22509|0|1|0
39463|3979|10489|1|0|0
39464|3979|24233|1|0|0
39466|3979|33|0|0|1
39467|3980|10442|0|1|0
39468|3980|10489|0|1|0
39469|3980|16488|0|1|0
39470|3980|22016|0|1|0
39471|3980|22500|0|1|0
39472|3980|22509|0|1|0
39473|3980|23977|0|1|0
39474|3980|10489|1|0|0
39475|3980|24224|1|0|0
39477|3980|33|0|0|1
39478|3981|23977|0|2|0
39479|3981|10442|0|1|0
39480|3981|10489|0|1|0
39481|3981|16488|0|1|0
39482|3981|22032|0|1|0
39483|3981|22500|0|1|0
39484|3981|22509|0|1|0
39485|3981|10489|1|0|0
39486|3981|24231|1|0|0
39488|3981|33|0|0|1
39489|3982|23977|0|2|0
39490|3982|10442|0|1|0
39491|3982|10489|0|1|0
39492|3982|16488|0|1|0
39493|3982|22012|0|1|0
39494|3982|22500|0|1|0
39495|3982|22509|0|1|0
39496|3982|10489|1|0|0
39497|3982|24229|1|0|0
39499|3982|33|0|0|1
39500|3983|23977|0|3|0
39501|3983|10442|0|1|0
39502|3983|10489|0|1|0
39503|3983|16488|0|1|0
39504|3983|22014|0|1|0
39505|3983|22500|0|1|0
39506|3983|22509|0|1|0
39507|3983|10489|1|0|0
39508|3983|24234|1|0|0
39510|3983|33|0|0|1
39511|3984|23977|0|2|0
39512|3984|10442|0|1|0
39513|3984|10489|0|1|0
39514|3984|16488|0|1|0
39515|3984|22009|0|1|0
39516|3984|22500|0|1|0
39517|3984|22509|0|1|0
39518|3984|10489|1|0|0
39519|3984|24227|1|0|0
39521|3984|33|0|0|1
39522|3985|23977|0|2|0
39523|3985|10442|0|1|0
39524|3985|10489|0|1|0
39525|3985|16488|0|1|0
39526|3985|22011|0|1|0
39527|3985|22500|0|1|0
39528|3985|22509|0|1|0
39529|3985|10489|1|0|0
39530|3985|24228|1|0|0
39532|3985|33|0|0|1
39533|3986|23977|0|2|0
39534|3986|10442|0|1|0
39535|3986|10489|0|1|0
39536|3986|16488|0|1|0
39537|3986|22013|0|1|0
39538|3986|22500|0|1|0
39539|3986|22509|0|1|0
39540|3986|10489|1|0|0
39541|3986|24230|1|0|0
39543|3986|33|0|0|1
39544|3987|10442|0|1|0
39545|3987|10489|0|1|0
39546|3987|16488|0|1|0
39547|3987|22010|0|1|0
39548|3987|22500|0|1|0
39549|3987|22509|0|1|0
39550|3987|23977|0|1|0
39551|3987|10489|1|0|0
39552|3987|24223|1|0|0
39554|3987|33|0|0|1
39555|3988|2036|0|1|0
39556|3988|10489|0|1|0
39557|3988|22223|0|1|0
39558|3988|22500|0|1|0
39559|3988|22509|0|1|0
39560|3988|23978|0|1|0
39561|3988|10489|1|0|0
39562|3988|23967|1|0|0
39564|3988|33|0|0|1
39565|3989|2033|0|1|0
39566|3989|10489|0|1|0
39567|3989|22220|0|1|0
39568|3989|22500|0|1|0
39569|3989|22509|0|1|0
39570|3989|23978|0|1|0
39571|3989|10489|1|0|0
39572|3989|23968|1|0|0
39574|3989|33|0|0|1
39575|3990|23978|0|3|0
39576|3990|2030|0|1|0
39577|3990|10489|0|1|0
39578|3990|22217|0|1|0
39579|3990|22500|0|1|0
39580|3990|22509|0|1|0
39581|3990|10489|1|0|0
39582|3990|23975|1|0|0
39584|3990|33|0|0|1
39585|3991|23978|0|2|0
39586|3991|2025|0|1|0
39587|3991|10489|0|1|0
39588|3991|22212|0|1|0
39589|3991|22500|0|1|0
39590|3991|22509|0|1|0
39591|3991|10489|1|0|0
39592|3991|23969|1|0|0
39594|3991|33|0|0|1
39595|3992|23978|0|2|0
39596|3992|2034|0|1|0
39597|3992|10489|0|1|0
39598|3992|22221|0|1|0
39599|3992|22500|0|1|0
39600|3992|22509|0|1|0
39601|3992|10489|1|0|0
39602|3992|23973|1|0|0
39604|3992|33|0|0|1
39605|3993|23978|0|3|0
39606|3993|2035|0|1|0
39607|3993|10489|0|1|0
39608|3993|22222|0|1|0
39609|3993|22500|0|1|0
39610|3993|22509|0|1|0
39611|3993|10489|1|0|0
39612|3993|23976|1|0|0
39614|3993|33|0|0|1
39615|3994|23978|0|2|0
39616|3994|2029|0|1|0
39617|3994|10489|0|1|0
39618|3994|22216|0|1|0
39619|3994|22500|0|1|0
39620|3994|22509|0|1|0
39621|3994|10489|1|0|0
39622|3994|23970|1|0|0
39624|3994|33|0|0|1
39625|3995|2027|0|1|0
39626|3995|10489|0|1|0
39627|3995|22214|0|1|0
39628|3995|22500|0|1|0
39629|3995|22509|0|1|0
39630|3995|23978|0|1|0
39631|3995|10489|1|0|0
39632|3995|23966|1|0|0
39634|3995|33|0|0|1
39635|3996|23978|0|2|0
39636|3996|2031|0|1|0
39637|3996|10489|0|1|0
39638|3996|22218|0|1|0
39639|3996|22500|0|1|0
39640|3996|22509|0|1|0
39641|3996|10489|1|0|0
39642|3996|23971|1|0|0
39644|3996|33|0|0|1
39645|3997|23978|0|2|0
39646|3997|2032|0|1|0
39647|3997|10489|0|1|0
39648|3997|22219|0|1|0
39649|3997|22500|0|1|0
39650|3997|22509|0|1|0
39651|3997|10489|1|0|0
39652|3997|23972|1|0|0
39654|3997|33|0|0|1
39655|3998|23978|0|3|0
39656|3998|2028|0|1|0
39657|3998|10489|0|1|0
39658|3998|22215|0|1|0
39659|3998|22500|0|1|0
39660|3998|22509|0|1|0
39661|3998|10489|1|0|0
39662|3998|23974|1|0|0
39664|3998|33|0|0|1
39665|3999|2026|0|1|0
39666|3999|10489|0|1|0
39667|3999|22213|0|1|0
39668|3999|22500|0|1|0
39669|3999|22509|0|1|0
39670|3999|23978|0|1|0
39671|3999|10489|1|0|0
39672|3999|23965|1|0|0
39674|3999|33|0|0|1
39675|4000|21012|0|1|0
39676|4000|22101|0|1|0
39677|4000|22107|0|1|0
39678|4000|22133|0|1|0
39679|4000|23111|1|0|0
39680|4000|17|0|0|1
39681|4000|32|0|0|1
39682|4000|33|0|0|1
39683|4000|34|0|0|1
39684|4000|48|0|0|1
39685|4001|21009|0|1|0
39686|4001|22101|0|1|0
39687|4001|22107|0|1|0
39688|4001|22133|0|1|0
39689|4001|23108|1|0|0
39690|4001|17|0|0|1
39691|4001|32|0|0|1
39692|4001|33|0|0|1
39693|4001|34|0|0|1
39694|4001|48|0|0|1
39695|4002|21004|0|1|0
39696|4002|22101|0|1|0
39697|4002|22107|0|1|0
39698|4002|22133|0|1|0
39699|4002|23106|1|0|0
39700|4002|17|0|0|1
39701|4002|32|0|0|1
39702|4002|33|0|0|1
39703|4002|34|0|0|1
39704|4002|48|0|0|1
39705|4003|21010|0|1|0
39706|4003|22101|0|1|0
39707|4003|22107|0|1|0
39708|4003|22133|0|1|0
39709|4003|23109|1|0|0
39710|4003|17|0|0|1
39711|4003|32|0|0|1
39712|4003|33|0|0|1
39713|4003|34|0|0|1
39714|4003|48|0|0|1
39715|4004|21011|0|1|0
39716|4004|22101|0|1|0
39717|4004|22107|0|1|0
39718|4004|22133|0|1|0
39719|4004|23110|1|0|0
39720|4004|17|0|0|1
39721|4004|32|0|0|1
39722|4004|33|0|0|1
39723|4004|34|0|0|1
39724|4004|48|0|0|1
39725|4005|21001|0|1|0
39726|4005|22101|0|1|0
39727|4005|22107|0|1|0
39728|4005|22133|0|1|0
39729|4005|23105|1|0|0
39730|4005|17|0|0|1
39731|4005|32|0|0|1
39732|4005|33|0|0|1
39733|4005|34|0|0|1
39734|4005|48|0|0|1
39735|4006|21008|0|1|0
39736|4006|22101|0|1|0
39737|4006|22107|0|1|0
39738|4006|22133|0|1|0
39739|4006|23107|1|0|0
39740|4006|17|0|0|1
39741|4006|32|0|0|1
39742|4006|33|0|0|1
39743|4006|34|0|0|1
39744|4006|48|0|0|1
39745|4007|19697|0|2|0
39746|4007|13006|0|1|0
39747|4007|19634|0|1|0
39748|4007|19696|1|0|0
39749|4007|17|0|0|1
39750|4008|13006|0|1|0
39751|4008|19632|0|1|0
39752|4008|19697|0|1|0
39753|4008|19693|1|0|0
39754|4008|17|0|0|1
39755|4009|19697|0|4|0
39756|4009|13006|0|1|0
39757|4009|19637|0|1|0
39758|4009|19691|1|0|0
39759|4009|17|0|0|1
39760|4010|19697|0|2|0
39761|4010|13006|0|1|0
39762|4010|19633|0|1|0
39763|4010|19694|1|0|0
39764|4010|17|0|0|1
39765|4011|19697|0|2|0
39766|4011|13006|0|1|0
39767|4011|19636|0|1|0
39768|4011|19695|1|0|0
39769|4011|17|0|0|1
39770|4012|19697|0|2|0
39771|4012|13006|0|1|0
39772|4012|19631|0|1|0
39773|4012|19690|1|0|0
39774|4012|17|0|0|1
39775|4013|19697|0|2|0
39776|4013|13006|0|1|0
39777|4013|19635|0|1|0
39778|4013|19692|1|0|0
39779|4013|17|0|0|1
39780|4014|19630|0|2|0
39781|4014|13006|0|1|0
39782|4014|19634|0|1|0
39783|4014|19644|1|0|0
39784|4014|17|0|0|1
39785|4015|13006|0|1|0
39786|4015|19630|0|1|0
39787|4015|19632|0|1|0
39788|4015|19641|1|0|0
39789|4015|17|0|0|1
39790|4016|19630|0|4|0
39791|4016|13006|0|1|0
39792|4016|19637|0|1|0
39793|4016|19639|1|0|0
39794|4016|17|0|0|1
39795|4017|19630|0|2|0
39796|4017|13006|0|1|0
39797|4017|19633|0|1|0
39798|4017|19642|1|0|0
39799|4017|17|0|0|1
39800|4018|19630|0|2|0
39801|4018|13006|0|1|0
39802|4018|19636|0|1|0
39803|4018|19643|1|0|0
39804|4018|17|0|0|1
39805|4019|19630|0|2|0
39806|4019|13006|0|1|0
39807|4019|19631|0|1|0
39808|4019|19638|1|0|0
39809|4019|17|0|0|1
39810|4020|19630|0|2|0
39811|4020|13006|0|1|0
39812|4020|19635|0|1|0
39813|4020|19640|1|0|0
39814|4020|17|0|0|1
39894|4036|16905|0|2|0
39895|4036|12026|0|1|0
39896|4036|13006|0|1|0
39897|4036|9727|1|0|0
39898|4036|17|0|0|1
39955|4050|21012|0|1|0
39956|4050|22101|0|1|0
39957|4050|22110|0|1|0
39958|4050|22133|0|1|0
39959|4050|23174|1|0|0
39960|4050|17|0|0|1
39961|4051|21009|0|1|0
39962|4051|22101|0|1|0
39963|4051|22110|0|1|0
39964|4051|22133|0|1|0
39965|4051|23171|1|0|0
39966|4051|17|0|0|1
39967|4052|21004|0|1|0
39968|4052|22101|0|1|0
39969|4052|22110|0|1|0
39970|4052|22133|0|1|0
39971|4052|23169|1|0|0
39972|4052|17|0|0|1
39973|4053|21010|0|1|0
39974|4053|22101|0|1|0
39975|4053|22110|0|1|0
39976|4053|22133|0|1|0
39977|4053|23172|1|0|0
39978|4053|17|0|0|1
39979|4054|21011|0|1|0
39980|4054|22101|0|1|0
39981|4054|22110|0|1|0
39982|4054|22133|0|1|0
39983|4054|23173|1|0|0
39984|4054|17|0|0|1
39985|4055|21001|0|1|0
39986|4055|22101|0|1|0
39987|4055|22110|0|1|0
39988|4055|22133|0|1|0
39989|4055|23168|1|0|0
39990|4055|17|0|0|1
39991|4056|21008|0|1|0
39992|4056|22101|0|1|0
39993|4056|22110|0|1|0
39994|4056|22133|0|1|0
39995|4056|23170|1|0|0
39996|4056|17|0|0|1
39998|4057|28590|0|1|0
39999|4057|28593|0|1|0
40001|4057|17|0|0|1
40002|4058|10456|0|1|0
40003|4058|22080|0|1|0
40004|4058|28590|0|1|0
40005|4058|28593|0|1|0
40006|4058|28578|1|0|0
40007|4058|17|0|0|1
40008|4059|12011|0|1|0
40009|4059|28590|0|1|0
40010|4059|28593|0|1|0
40011|4059|28580|1|0|0
40012|4059|17|0|0|1
40013|4060|12037|0|1|0
40014|4060|12046|0|1|0
40015|4060|12060|0|1|0
40016|4060|28590|0|1|0
40017|4060|28593|0|1|0
40018|4060|28576|1|0|0
40019|4060|17|0|0|1
40020|4061|12046|0|1|0
40021|4061|22074|0|1|0
40022|4061|28590|0|1|0
40023|4061|28593|0|1|0
40024|4061|28577|1|0|0
40025|4061|17|0|0|1
40026|4062|12046|0|1|0
40027|4062|12060|0|1|0
40028|4062|22076|0|1|0
40029|4062|28590|0|1|0
40030|4062|28593|0|1|0
40031|4062|28579|1|0|0
40032|4062|17|0|0|1
40033|4063|12046|0|1|0
40034|4063|12060|0|1|0
40035|4063|22085|0|1|0
40036|4063|28590|0|1|0
40037|4063|28593|0|1|0
40038|4063|28574|1|0|0
40039|4063|17|0|0|1
40040|4064|21012|0|1|0
40041|4064|22101|0|1|0
40042|4064|22104|0|1|0
40043|4064|22133|0|1|0
40044|4064|23048|1|0|0
40045|4064|17|0|0|1
40046|4065|21009|0|1|0
40047|4065|22101|0|1|0
40048|4065|22104|0|1|0
40049|4065|22133|0|1|0
40050|4065|23045|1|0|0
40051|4065|17|0|0|1
40052|4066|21004|0|1|0
40053|4066|22101|0|1|0
40054|4066|22104|0|1|0
40055|4066|22133|0|1|0
40056|4066|23043|1|0|0
40057|4066|17|0|0|1
40068|4068|21010|0|1|0
40069|4068|22101|0|1|0
40070|4068|22104|0|1|0
40071|4068|22133|0|1|0
40072|4068|23046|1|0|0
40073|4068|17|0|0|1
40074|4069|21011|0|1|0
40075|4069|22101|0|1|0
40076|4069|22104|0|1|0
40077|4069|22133|0|1|0
40078|4069|23047|1|0|0
40079|4069|17|0|0|1
40080|4070|21001|0|1|0
40081|4070|22101|0|1|0
40082|4070|22104|0|1|0
40083|4070|22133|0|1|0
40084|4070|23042|1|0|0
40085|4070|17|0|0|1
40086|4071|21008|0|1|0
40087|4071|22101|0|1|0
40088|4071|22104|0|1|0
40089|4071|22133|0|1|0
40090|4071|23044|1|0|0
40091|4071|17|0|0|1
40092|4072|21034|0|1|0
40093|4072|22101|0|1|0
40094|4072|22104|0|1|0
40095|4072|22133|0|1|0
40096|4072|23060|1|0|0
40097|4072|17|0|0|1
40098|4073|21035|0|1|0
40099|4073|22101|0|1|0
40100|4073|22104|0|1|0
40101|4073|22133|0|1|0
40102|4073|23061|1|0|0
40103|4073|17|0|0|1
40104|4074|21036|0|1|0
40105|4074|22101|0|1|0
40106|4074|22104|0|1|0
40107|4074|22133|0|1|0
40108|4074|23062|1|0|0
40109|4074|17|0|0|1
40110|4075|21033|0|1|0
40111|4075|22101|0|1|0
40112|4075|22104|0|1|0
40113|4075|22133|0|1|0
40114|4075|23059|1|0|0
40115|4075|17|0|0|1
40116|4076|21025|0|1|0
40117|4076|22101|0|1|0
40118|4076|22104|0|1|0
40119|4076|22133|0|1|0
40120|4076|23056|1|0|0
40121|4076|17|0|0|1
40122|4077|21032|0|1|0
40123|4077|22101|0|1|0
40124|4077|22104|0|1|0
40125|4077|22133|0|1|0
40126|4077|23058|1|0|0
40127|4077|17|0|0|1
40128|4078|21022|0|1|0
40129|4078|22101|0|1|0
40130|4078|22104|0|1|0
40131|4078|22133|0|1|0
40132|4078|23053|1|0|0
40133|4078|17|0|0|1
40134|4079|21023|0|1|0
40135|4079|22101|0|1|0
40136|4079|22104|0|1|0
40137|4079|22133|0|1|0
40138|4079|23054|1|0|0
40139|4079|17|0|0|1
40140|4080|21024|0|1|0
40141|4080|22101|0|1|0
40142|4080|22104|0|1|0
40143|4080|22133|0|1|0
40144|4080|23055|1|0|0
40145|4080|17|0|0|1
40146|4081|21021|0|1|0
40147|4081|22101|0|1|0
40148|4081|22104|0|1|0
40149|4081|22133|0|1|0
40150|4081|23052|1|0|0
40151|4081|17|0|0|1
40152|4082|21013|0|1|0
40153|4082|22101|0|1|0
40154|4082|22104|0|1|0
40155|4082|22133|0|1|0
40156|4082|23049|1|0|0
40157|4082|17|0|0|1
40158|4083|21020|0|1|0
40159|4083|22101|0|1|0
40160|4083|22104|0|1|0
40161|4083|22133|0|1|0
40162|4083|23051|1|0|0
40163|4083|17|0|0|1
40164|4084|10479|0|1|0
40165|4084|16482|0|1|0
40166|4084|22224|0|1|0
40167|4084|22508|0|1|0
40168|4084|22512|0|1|0
40169|4084|23626|0|1|0
40170|4084|23629|1|0|0
40171|4084|32|0|0|1
40172|4085|10479|0|1|0
40173|4085|16482|0|1|0
40174|4085|22041|0|1|0
40175|4085|22508|0|1|0
40176|4085|22512|0|1|0
40177|4085|23626|0|1|0
40178|4085|23630|1|0|0
40179|4085|32|0|0|1
40180|4086|23626|0|3|0
40181|4086|10479|0|1|0
40182|4086|16482|0|1|0
40183|4086|22038|0|1|0
40184|4086|22508|0|1|0
40185|4086|22512|0|1|0
40186|4086|23637|1|0|0
40187|4086|32|0|0|1
40188|4087|23626|0|2|0
40189|4087|10479|0|1|0
40190|4087|16482|0|1|0
40191|4087|22033|0|1|0
40192|4087|22508|0|1|0
40193|4087|22512|0|1|0
40194|4087|23631|1|0|0
40195|4087|32|0|0|1
40196|4088|23626|0|2|0
40197|4088|10479|0|1|0
40198|4088|16482|0|1|0
40199|4088|22042|0|1|0
40200|4088|22508|0|1|0
40201|4088|22512|0|1|0
40202|4088|23635|1|0|0
40203|4088|32|0|0|1
40204|4089|23626|0|3|0
40205|4089|10479|0|1|0
40206|4089|16482|0|1|0
40207|4089|22043|0|1|0
40208|4089|22508|0|1|0
40209|4089|22512|0|1|0
40210|4089|23638|1|0|0
40211|4089|32|0|0|1
40212|4090|23626|0|2|0
40213|4090|10479|0|1|0
40214|4090|16482|0|1|0
40215|4090|22037|0|1|0
40216|4090|22508|0|1|0
40217|4090|22512|0|1|0
40218|4090|23632|1|0|0
40219|4090|32|0|0|1
40220|4091|10479|0|1|0
40221|4091|16482|0|1|0
40222|4091|22035|0|1|0
40223|4091|22508|0|1|0
40224|4091|22512|0|1|0
40225|4091|23626|0|1|0
40226|4091|23628|1|0|0
40227|4091|32|0|0|1
40228|4092|23626|0|2|0
40229|4092|10479|0|1|0
40230|4092|16482|0|1|0
40231|4092|22039|0|1|0
40232|4092|22508|0|1|0
40233|4092|22512|0|1|0
40234|4092|23633|1|0|0
40235|4092|32|0|0|1
40236|4093|23626|0|2|0
40237|4093|10479|0|1|0
40238|4093|16482|0|1|0
40239|4093|22040|0|1|0
40240|4093|22508|0|1|0
40241|4093|22512|0|1|0
40242|4093|23634|1|0|0
40243|4093|32|0|0|1
40244|4094|23626|0|3|0
40245|4094|10479|0|1|0
40246|4094|16482|0|1|0
40247|4094|22036|0|1|0
40248|4094|22508|0|1|0
40249|4094|22512|0|1|0
40250|4094|23636|1|0|0
40251|4094|32|0|0|1
40252|4095|10479|0|1|0
40253|4095|16482|0|1|0
40254|4095|22034|0|1|0
40255|4095|22508|0|1|0
40256|4095|22512|0|1|0
40257|4095|23626|0|1|0
40258|4095|23627|1|0|0
40259|4095|32|0|0|1
40260|4096|21009|0|1|0
40261|4096|22101|0|1|0
40262|4096|22113|0|1|0
40263|4096|22133|0|1|0
40264|4096|23234|1|0|0
40265|4096|17|0|0|1
40266|4097|21004|0|1|0
40267|4097|22101|0|1|0
40268|4097|22113|0|1|0
40269|4097|22133|0|1|0
40270|4097|23232|1|0|0
40271|4097|17|0|0|1
40272|4098|21010|0|1|0
40273|4098|22101|0|1|0
40274|4098|22113|0|1|0
40275|4098|22133|0|1|0
40276|4098|23235|1|0|0
40277|4098|17|0|0|1
40278|4099|21011|0|1|0
40279|4099|22101|0|1|0
40280|4099|22113|0|1|0
40281|4099|22133|0|1|0
40282|4099|23236|1|0|0
40283|4099|17|0|0|1
40284|4100|21001|0|1|0
40285|4100|22101|0|1|0
40286|4100|22113|0|1|0
40287|4100|22133|0|1|0
40288|4100|23231|1|0|0
40289|4100|17|0|0|1
40290|4100|32|0|0|1
40291|4100|33|0|0|1
40292|4100|34|0|0|1
40293|4100|48|0|0|1
40294|4101|21008|0|1|0
40295|4101|22101|0|1|0
40296|4101|22113|0|1|0
40297|4101|22133|0|1|0
40298|4101|23233|1|0|0
40299|4101|17|0|0|1
40300|4102|7052|0|1|0
40301|4102|12011|0|1|0
40302|4102|23532|0|1|0
40303|4102|23539|0|1|0
40304|4102|7052|1|0|0
40305|4102|9794|1|0|0
40306|4102|12011|1|0|0
40309|4102|47|0|0|1
40538|4127|9140|0|1|0
40539|4127|22613|0|1|0
40540|4127|9065|1|0|0
40541|4127|17|0|0|1
40542|4128|9141|0|1|0
40543|4128|22612|0|1|0
40544|4128|9066|1|0|0
40545|4128|17|0|0|1
40546|4129|9139|0|1|0
40547|4129|22611|0|1|0
40548|4129|9064|1|0|0
40549|4129|17|0|0|1
40550|4130|9144|0|1|0
40551|4130|22616|0|1|0
40552|4130|9069|1|0|0
40553|4130|17|0|0|1
40554|4131|9143|0|1|0
40555|4131|22615|0|1|0
40556|4131|9068|1|0|0
40557|4131|17|0|0|1
40558|4132|9142|0|1|0
40559|4132|22614|0|1|0
40560|4132|9067|1|0|0
40561|4132|17|0|0|1
40562|4133|9138|0|1|0
40563|4133|22610|0|1|0
40564|4133|9063|1|0|0
40565|4133|17|0|0|1
40594|4141|10435|0|1|0
40595|4141|10489|0|1|0
40596|4141|16488|0|1|0
40597|4141|22002|0|1|0
40598|4141|22525|0|1|0
40599|4141|23853|0|1|0
40600|4141|23950|0|1|0
40601|4141|10489|1|0|0
40602|4141|23940|1|0|0
40604|4141|39|0|0|1
40605|4141|40|0|0|1
40606|4142|10435|0|1|0
40607|4142|10489|0|1|0
40608|4142|16488|0|1|0
40609|4142|22001|0|1|0
40610|4142|22525|0|1|0
40611|4142|23853|0|1|0
40612|4142|23950|0|1|0
40613|4142|10489|1|0|0
40614|4142|23941|1|0|0
40616|4142|39|0|0|1
40617|4142|40|0|0|1
40618|4143|23853|0|3|0
40619|4143|10435|0|1|0
40620|4143|10489|0|1|0
40621|4143|16488|0|1|0
40622|4143|22028|0|1|0
40623|4143|22525|0|1|0
40624|4143|23950|0|1|0
40625|4143|10489|1|0|0
40626|4143|23947|1|0|0
40628|4143|39|0|0|1
40629|4143|40|0|0|1
40630|4144|23853|0|3|0
40631|4144|10435|0|1|0
40632|4144|10489|0|1|0
40633|4144|16488|0|1|0
40634|4144|22056|0|1|0
40635|4144|22525|0|1|0
40636|4144|23950|0|1|0
40637|4144|10489|1|0|0
40638|4144|23948|1|0|0
40640|4144|39|0|0|1
40641|4144|40|0|0|1
40642|4145|10435|0|1|0
40643|4145|10489|0|1|0
40644|4145|16488|0|1|0
40645|4145|22000|0|1|0
40646|4145|22525|0|1|0
40647|4145|23853|0|1|0
40648|4145|23950|0|1|0
40649|4145|10489|1|0|0
40650|4145|23939|1|0|0
40652|4145|39|0|0|1
40653|4145|40|0|0|1
40654|4146|23853|0|2|0
40655|4146|10435|0|1|0
40656|4146|10489|0|1|0
40657|4146|16488|0|1|0
40658|4146|22031|0|1|0
40659|4146|22525|0|1|0
40660|4146|23950|0|1|0
40661|4146|10489|1|0|0
40662|4146|23946|1|0|0
40664|4146|39|0|0|1
40665|4146|40|0|0|1
40666|4147|23853|0|2|0
40667|4147|10435|0|1|0
40668|4147|10489|0|1|0
40669|4147|16488|0|1|0
40670|4147|22006|0|1|0
40671|4147|22525|0|1|0
40672|4147|23950|0|1|0
40673|4147|10489|1|0|0
40674|4147|23944|1|0|0
40676|4147|39|0|0|1
40677|4147|40|0|0|1
40678|4148|23853|0|3|0
40679|4148|10435|0|1|0
40680|4148|10489|0|1|0
40681|4148|16488|0|1|0
40682|4148|22008|0|1|0
40683|4148|22525|0|1|0
40684|4148|23950|0|1|0
40685|4148|10489|1|0|0
40686|4148|23949|1|0|0
40688|4148|39|0|0|1
40689|4148|40|0|0|1
40690|4149|23853|0|2|0
40691|4149|10435|0|1|0
40692|4149|10489|0|1|0
40693|4149|16488|0|1|0
40694|4149|22003|0|1|0
40695|4149|22525|0|1|0
40696|4149|23950|0|1|0
40697|4149|10489|1|0|0
40698|4149|23942|1|0|0
40700|4149|39|0|0|1
40701|4149|40|0|0|1
40702|4150|23853|0|2|0
40703|4150|10435|0|1|0
40704|4150|10489|0|1|0
40705|4150|16488|0|1|0
40706|4150|22005|0|1|0
40707|4150|22525|0|1|0
40708|4150|23950|0|1|0
40709|4150|10489|1|0|0
40710|4150|23943|1|0|0
40712|4150|39|0|0|1
40713|4150|40|0|0|1
40714|4151|23853|0|2|0
40715|4151|10435|0|1|0
40716|4151|10489|0|1|0
40717|4151|16488|0|1|0
40718|4151|22007|0|1|0
40719|4151|22525|0|1|0
40720|4151|23950|0|1|0
40721|4151|10489|1|0|0
40722|4151|23945|1|0|0
40724|4151|39|0|0|1
40725|4151|40|0|0|1
40726|4152|10435|0|1|0
40727|4152|10489|0|1|0
40728|4152|16488|0|1|0
40729|4152|22004|0|1|0
40730|4152|22525|0|1|0
40731|4152|23853|0|1|0
40732|4152|23950|0|1|0
40733|4152|10489|1|0|0
40734|4152|23938|1|0|0
40736|4152|39|0|0|1
40737|4152|40|0|0|1
40738|4153|13006|0|1|0
40739|4153|28298|0|1|0
40740|4153|28593|1|0|0
40741|4153|17|0|0|1
40742|4154|2054|0|1|0
40743|4154|2066|0|1|0
40744|4154|2067|1|0|0
40745|4154|2089|1|0|0
40746|4154|17|0|0|1
40751|4156|10477|0|1|0
40752|4156|10488|0|1|0
40753|4156|22067|0|1|0
40754|4156|22511|0|1|0
40755|4156|10477|1|0|0
40756|4156|23383|1|0|0
40758|4156|34|0|0|1
40759|4157|10477|0|1|0
40760|4157|10488|0|1|0
40761|4157|22067|0|1|0
40762|4157|22511|0|1|0
40763|4157|10477|1|0|0
40764|4157|23373|1|0|0
40766|4157|34|0|0|1
40767|4158|10473|0|1|0
40768|4158|10477|0|1|0
40769|4158|22211|0|1|0
40770|4158|22511|0|1|0
40771|4158|10477|1|0|0
40772|4158|21373|1|0|0
40774|4158|34|0|0|1
40775|4159|10473|0|1|0
40776|4159|10477|0|1|0
40777|4159|22208|0|1|0
40778|4159|22511|0|1|0
40779|4159|10477|1|0|0
40780|4159|21370|1|0|0
40782|4159|34|0|0|1
40783|4160|10473|0|2|0
40784|4160|10477|0|1|0
40785|4160|22200|0|1|0
40786|4160|22511|0|1|0
40787|4160|10477|1|0|0
40788|4160|21362|1|0|0
40790|4160|34|0|0|1
40791|4161|10473|0|2|0
40792|4161|10477|0|1|0
40793|4161|22209|0|1|0
40794|4161|22511|0|1|0
40795|4161|10477|1|0|0
40796|4161|21371|1|0|0
40798|4161|34|0|0|1
40799|4162|10473|0|1|0
40800|4162|10477|0|1|0
40801|4162|22202|0|1|0
40802|4162|22511|0|1|0
40803|4162|10477|1|0|0
40804|4162|21364|1|0|0
40806|4162|34|0|0|1
40807|4163|10473|0|3|0
40808|4163|10477|0|1|0
40809|4163|22210|0|1|0
40810|4163|22511|0|1|0
40811|4163|10477|1|0|0
40812|4163|21372|1|0|0
40814|4163|34|0|0|1
40815|4164|10473|0|3|0
40816|4164|10477|0|1|0
40817|4164|22203|0|1|0
40818|4164|22511|0|1|0
40819|4164|10477|1|0|0
40820|4164|21365|1|0|0
40822|4164|34|0|0|1
40823|4165|10473|0|2|0
40824|4165|10477|0|1|0
40825|4165|22204|0|1|0
40826|4165|22511|0|1|0
40827|4165|10477|1|0|0
40828|4165|21366|1|0|0
40830|4165|34|0|0|1
40831|4166|10473|0|2|0
40832|4166|10477|0|1|0
40833|4166|22207|0|1|0
40834|4166|22511|0|1|0
40835|4166|10477|1|0|0
40836|4166|21369|1|0|0
40838|4166|34|0|0|1
40839|4167|10473|0|1|0
40840|4167|10477|0|1|0
40841|4167|22201|0|1|0
40842|4167|22511|0|1|0
40843|4167|10477|1|0|0
40844|4167|21363|1|0|0
40846|4167|34|0|0|1
40847|4168|10470|0|1|0
40848|4168|10477|0|1|0
