SourceZoneShortName|SourceBoxTopNW_X|SourceBoxTopNW_Y|SourceBoxTopNW_Z|SourceBoxBottomSE_X|SourceBoxBottomSE_Y|SourceBoxBottomSE_Z|TargetZoneShortName|TargetPosX|TargetPosY|TargetPosZ|TargetPosOrientation|AreaTriggerDBCID|Comment
northkarana|-3477.984|3744.4175|200|-3497.984|3714.4175|-100|qey2hh1|-3489.2866|-15935.63|-3.93657|west|7159|
northkarana|-3457.984|3744.4175|200|-3477.984|3714.4175|-100|qey2hh1|-3469.2866|-15935.63|-3.93666|west|7160|
northkarana|-3437.984|3744.4175|200|-3457.984|3714.4175|-100|qey2hh1|-3449.2866|-15935.63|-3.93675|west|7161|
northkarana|-3417.984|3744.4175|200|-3437.984|3714.4175|-100|qey2hh1|-3429.2866|-15935.63|-3.93685|west|7162|
northkarana|-3397.984|3744.4175|200|-3417.984|3714.4175|-100|qey2hh1|-3409.2866|-15935.63|-3.93694|west|7163|
northkarana|-3377.984|3744.4175|200|-3397.984|3714.4175|-100|qey2hh1|-3389.2866|-15935.63|-3.93703|west|7164|
northkarana|-3357.984|3744.4175|200|-3377.984|3714.4175|-100|qey2hh1|-3369.2866|-15935.63|-3.93594|west|7165|
northkarana|-3337.984|3744.4175|200|-3357.984|3714.4175|-100|qey2hh1|-3349.2866|-15935.63|-3.93697|west|7166|
northkarana|-3317.984|3744.4175|200|-3337.984|3714.4175|-100|qey2hh1|-3329.2866|-15935.63|-3.93525|west|7167|
northkarana|-3297.984|3744.4175|200|-3317.984|3714.4175|-100|qey2hh1|-3309.2866|-15935.63|-3.93685|west|7168|
northkarana|-3277.984|3744.4175|200|-3297.984|3714.4175|-100|qey2hh1|-3289.2866|-15935.63|-3.9359|west|7169|
northkarana|-3257.984|3744.4175|200|-3277.984|3714.4175|-100|qey2hh1|-3269.2866|-15935.63|-3.93687|west|7170|
northkarana|-3237.984|3744.4175|200|-3257.984|3714.4175|-100|qey2hh1|-3249.2866|-15935.63|-3.9365|west|7171|
northkarana|-3217.984|3744.4175|200|-3237.984|3714.4175|-100|qey2hh1|-3229.2866|-15935.63|-3.9366|west|7172|
northkarana|-3197.984|3744.4175|200|-3217.984|3714.4175|-100|qey2hh1|-3209.2866|-15935.63|-3.93669|west|7173|
northkarana|-3177.984|3744.4175|200|-3197.984|3714.4175|-100|qey2hh1|-3189.2866|-15935.63|-3.93625|west|7174|
northkarana|-3157.984|3744.4175|200|-3177.984|3714.4175|-100|qey2hh1|-3169.2866|-15935.63|-3.9365|west|7175|
northkarana|-3137.984|3744.4175|200|-3157.984|3714.4175|-100|qey2hh1|-3149.2866|-15935.63|-3.93588|west|7176|
northkarana|-3117.984|3744.4175|200|-3137.984|3714.4175|-100|qey2hh1|-3129.2866|-15935.63|-3.93691|west|7177|
northkarana|-3097.984|3744.4175|200|-3117.984|3714.4175|-100|qey2hh1|-3109.2866|-15935.63|-3.93559|west|7178|
northkarana|-3077.984|3744.4175|200|-3097.984|3714.4175|-100|qey2hh1|-3089.2866|-15935.63|-3.93725|west|7179|
northkarana|-3057.984|3744.4175|200|-3077.984|3714.4175|-100|qey2hh1|-3069.2866|-15935.63|-3.93624|west|7180|
northkarana|-3037.984|3744.4175|200|-3057.984|3714.4175|-100|qey2hh1|-3049.2866|-15935.63|-3.9368|west|7181|
northkarana|-3017.984|3744.4175|200|-3037.984|3714.4175|-100|qey2hh1|-3029.2866|-15935.63|-3.9365|west|7182|
northkarana|-2997.984|3744.4175|200|-3017.984|3714.4175|-100|qey2hh1|-3009.2866|-15935.63|-3.93717|west|7183|
northkarana|-2977.984|3744.4175|200|-2997.984|3714.4175|-100|qey2hh1|-2989.2866|-15935.63|-3.93659|west|7184|
northkarana|-2957.984|3744.4175|200|-2977.984|3714.4175|-100|qey2hh1|-2969.2866|-15935.63|-3.93668|west|7185|
northkarana|-2937.984|3744.4175|200|-2957.984|3714.4175|-100|qey2hh1|-2949.2866|-15935.63|-3.93726|west|7186|
northkarana|-2917.984|3744.4175|200|-2937.984|3714.4175|-100|qey2hh1|-2929.2866|-15935.63|-3.93648|west|7187|
northkarana|-2897.984|3744.4175|200|-2917.984|3714.4175|-100|qey2hh1|-2909.2866|-15935.63|-3.93697|west|7188|
northkarana|-2877.984|3744.4175|200|-2897.984|3714.4175|-100|qey2hh1|-2889.2866|-15935.63|-3.93515|west|7189|
northkarana|-2857.984|3744.4175|200|-2877.984|3714.4175|-100|qey2hh1|-2869.2866|-15935.63|-3.93686|west|7190|
northkarana|-2837.984|3744.4175|200|-2857.984|3714.4175|-100|qey2hh1|-2849.2866|-15935.63|-3.93609|west|7191|
northkarana|-2817.984|3744.4175|200|-2837.984|3714.4175|-100|qey2hh1|-2829.2866|-15935.63|-3.93665|west|7192|
northkarana|-2797.984|3744.4175|200|-2817.984|3714.4175|-100|qey2hh1|-2809.2866|-15935.63|-3.93639|west|7193|
northkarana|-2777.984|3744.4175|200|-2797.984|3714.4175|-100|qey2hh1|-2789.2866|-15935.63|-3.93648|west|7194|
northkarana|-2757.984|3744.4175|200|-2777.984|3714.4175|-100|qey2hh1|-2769.2866|-15935.63|-3.93697|west|7195|
northkarana|-2737.984|3744.4175|200|-2757.984|3714.4175|-100|qey2hh1|-2749.2866|-15935.63|-3.93649|west|7196|
northkarana|-2717.984|3744.4175|200|-2737.984|3714.4175|-100|qey2hh1|-2729.2866|-15935.63|-3.93648|west|7197|
northkarana|-2697.984|3744.4175|200|-2717.984|3714.4175|-100|qey2hh1|-2709.2866|-15935.63|-3.93657|west|7198|
northkarana|-2677.984|3744.4175|200|-2697.984|3714.4175|-100|qey2hh1|-2689.2866|-15935.63|-3.93706|west|7199|
northkarana|-2657.984|3744.4175|200|-2677.984|3714.4175|-100|qey2hh1|-2669.2866|-15935.63|-3.93575|west|7200|
northkarana|-2637.984|3744.4175|200|-2657.984|3714.4175|-100|qey2hh1|-2649.2866|-15935.63|-3.93682|west|7201|
northkarana|-2617.984|3744.4175|200|-2637.984|3714.4175|-100|qey2hh1|-2629.2866|-15935.63|-3.93602|west|7202|
northkarana|-2597.984|3744.4175|200|-2617.984|3714.4175|-100|qey2hh1|-2609.2866|-15935.63|-3.93652|west|7203|
northkarana|-2577.984|3744.4175|200|-2597.984|3714.4175|-100|qey2hh1|-2589.2866|-15935.63|-3.93636|west|7204|
northkarana|-2557.984|3744.4175|200|-2577.984|3714.4175|-100|qey2hh1|-2569.2866|-15935.63|-3.93662|west|7205|
northkarana|-2537.984|3744.4175|200|-2557.984|3714.4175|-100|qey2hh1|-2549.2866|-15935.63|-3.93667|west|7206|
northkarana|-2517.984|3744.4175|200|-2537.984|3714.4175|-100|qey2hh1|-2529.2866|-15935.63|-3.93652|west|7207|
northkarana|-2497.984|3744.4175|200|-2517.984|3714.4175|-100|qey2hh1|-2509.2866|-15935.63|-3.93702|west|7208|
northkarana|-2477.984|3744.4175|200|-2497.984|3714.4175|-100|qey2hh1|-2489.2866|-15935.63|-3.9352|west|7209|
northkarana|-2457.984|3744.4175|200|-2477.984|3714.4175|-100|qey2hh1|-2469.2866|-15935.63|-3.93545|west|7210|
northkarana|-2437.984|3744.4175|200|-2457.984|3714.4175|-100|qey2hh1|-2449.2866|-15935.63|-3.93568|west|7211|
northkarana|-2417.984|3744.4175|200|-2437.984|3714.4175|-100|qey2hh1|-2429.2866|-15935.63|-3.93729|west|7212|
northkarana|-2397.984|3744.4175|200|-2417.984|3714.4175|-100|qey2hh1|-2409.2866|-15935.63|-3.93592|west|7213|
northkarana|-2377.984|3744.4175|200|-2397.984|3714.4175|-100|qey2hh1|-2389.2866|-15935.63|-3.93699|west|7214|
northkarana|-2357.984|3744.4175|200|-2377.984|3714.4175|-100|qey2hh1|-2369.2866|-15935.63|-3.93683|west|7215|
northkarana|-2337.984|3744.4175|200|-2357.984|3714.4175|-100|qey2hh1|-2349.2866|-15935.63|-3.93682|west|7216|
northkarana|-2317.984|3744.4175|200|-2337.984|3714.4175|-100|qey2hh1|-2329.2866|-15935.63|-3.93691|west|7217|
northkarana|-2297.984|3744.4175|200|-2317.984|3714.4175|-100|qey2hh1|-2309.2866|-15935.63|-3.93672|west|7218|
northkarana|-2277.984|3744.4175|200|-2297.984|3714.4175|-100|qey2hh1|-2289.2866|-15935.63|-3.93745|west|7219|
northkarana|-2257.984|3744.4175|200|-2277.984|3714.4175|-100|qey2hh1|-2269.2866|-15935.63|-3.93563|west|7220|
northkarana|-2237.984|3744.4175|200|-2257.984|3714.4175|-100|qey2hh1|-2249.2866|-15935.63|-3.93665|west|7221|
northkarana|-2217.984|3744.4175|200|-2237.984|3714.4175|-100|qey2hh1|-2229.2866|-15935.63|-3.93614|west|7222|
northkarana|-2197.984|3744.4175|200|-2217.984|3714.4175|-100|qey2hh1|-2209.2866|-15935.63|-3.93639|west|7223|
northkarana|-2177.984|3744.4175|200|-2197.984|3714.4175|-100|qey2hh1|-2189.2866|-15935.63|-3.93648|west|7224|
northkarana|-2157.984|3744.4175|200|-2177.984|3714.4175|-100|qey2hh1|-2169.2866|-15935.63|-3.93694|west|7225|
northkarana|-2137.984|3744.4175|200|-2157.984|3714.4175|-100|qey2hh1|-2149.2866|-15935.63|-3.93648|west|7226|
northkarana|-2117.984|3744.4175|200|-2137.984|3714.4175|-100|qey2hh1|-2129.2866|-15935.63|-3.93657|west|7227|
northkarana|-2097.984|3744.4175|200|-2117.984|3714.4175|-100|qey2hh1|-2109.2866|-15935.63|-3.93655|west|7228|
northkarana|-2077.984|3744.4175|200|-2097.984|3714.4175|-100|qey2hh1|-2089.2866|-15935.63|-3.93662|west|7229|
northkarana|-2057.984|3744.4175|200|-2077.984|3714.4175|-100|qey2hh1|-2069.2866|-15935.63|-3.93711|west|7230|
northkarana|-2037.9839|3744.4175|200|-2057.984|3714.4175|-100|qey2hh1|-2049.2866|-15935.63|-3.93633|west|7231|
northkarana|-2017.9839|3744.4175|200|-2037.9839|3714.4175|-100|qey2hh1|-2029.2865|-15935.63|-3.93682|west|7232|
northkarana|-1997.9839|3744.4175|200|-2017.9839|3714.4175|-100|qey2hh1|-2009.2865|-15935.63|-3.93608|west|7233|
northkarana|-1977.9839|3744.4175|200|-1997.9839|3714.4175|-100|qey2hh1|-1989.2865|-15935.63|-3.93664|west|7234|
northkarana|-1957.9839|3744.4175|200|-1977.9839|3714.4175|-100|qey2hh1|-1969.2865|-15935.63|-3.93549|west|7235|
northkarana|-1937.9839|3744.4175|200|-1957.9839|3714.4175|-100|qey2hh1|-1949.2865|-15935.63|-3.93575|west|7236|
northkarana|-1917.9839|3744.4175|200|-1937.9839|3714.4175|-100|qey2hh1|-1929.2865|-15935.63|-3.93501|west|7237|
northkarana|-1897.9839|3744.4175|200|-1917.9839|3714.4175|-100|qey2hh1|-1909.2865|-15935.63|-3.93526|west|7238|
northkarana|-1877.9839|3744.4175|200|-1897.9839|3714.4175|-100|qey2hh1|-1889.2865|-15935.63|-3.93552|west|7239|
northkarana|-1857.9839|3744.4175|200|-1877.9839|3714.4175|-100|qey2hh1|-1869.2865|-15935.63|-3.93654|west|7240|
northkarana|-1837.9839|3744.4175|200|-1857.9839|3714.4175|-100|qey2hh1|-1849.2865|-15935.63|-3.93661|west|7241|
northkarana|-1817.9839|3744.4175|200|-1837.9839|3714.4175|-100|qey2hh1|-1829.2865|-15935.63|-3.9364|west|7242|
northkarana|-1797.9839|3744.4175|200|-1817.9839|3714.4175|-100|qey2hh1|-1809.2865|-15935.63|-3.93665|west|7243|
northkarana|-1777.9839|3744.4175|200|-1797.9839|3714.4175|-100|qey2hh1|-1789.2865|-15935.63|-3.93644|west|7244|
northkarana|-1757.9839|3744.4175|200|-1777.9839|3714.4175|-100|qey2hh1|-1769.2865|-15935.63|-3.937|west|7245|
northkarana|-1737.9839|3744.4175|200|-1757.9839|3714.4175|-100|qey2hh1|-1749.2865|-15935.63|-3.93585|west|7246|
northkarana|-1717.9839|3744.4175|200|-1737.9839|3714.4175|-100|qey2hh1|-1729.2865|-15935.63|-3.93698|west|7247|
northkarana|-1697.9839|3744.4175|200|-1717.9839|3714.4175|-100|qey2hh1|-1709.2865|-15935.63|-3.93671|west|7248|
northkarana|-1677.9839|3744.4175|200|-1697.9839|3714.4175|-100|qey2hh1|-1689.2865|-15935.63|-3.9365|west|7249|
northkarana|-1657.9839|3744.4175|200|-1677.9839|3714.4175|-100|qey2hh1|-1669.2865|-15935.63|-3.93659|west|7250|
northkarana|-1637.9839|3744.4175|200|-1657.9839|3714.4175|-100|qey2hh1|-1649.2865|-15935.63|-3.93638|west|7251|
northkarana|-1617.9839|3744.4175|200|-1637.9839|3714.4175|-100|qey2hh1|-1629.2865|-15935.63|-3.93648|west|7252|
northkarana|-1597.9839|3744.4175|200|-1617.9839|3714.4175|-100|qey2hh1|-1609.2865|-15935.63|-3.93476|west|7253|
northkarana|-1577.9839|3744.4175|200|-1597.9839|3714.4175|-100|qey2hh1|-1589.2865|-15935.63|-3.93701|west|7254|
northkarana|-1557.9839|3744.4175|200|-1577.9839|3714.4175|-100|qey2hh1|-1569.2865|-15935.63|-3.93636|west|7255|
northkarana|-1537.9839|3744.4175|200|-1557.9839|3714.4175|-100|qey2hh1|-1549.2865|-15935.63|-3.93682|west|7256|
northkarana|-1517.9839|3744.4175|200|-1537.9839|3714.4175|-100|qey2hh1|-1529.2865|-15935.63|-3.9367|west|7257|
northkarana|-1497.9839|3744.4175|200|-1517.9839|3714.4175|-100|qey2hh1|-1509.2865|-15935.63|-3.93649|west|7258|
northkarana|-1477.9839|3744.4175|200|-1497.9839|3714.4175|-100|qey2hh1|-1489.2865|-15935.63|-3.93648|west|7259|
northkarana|-1457.9839|3744.4175|200|-1477.9839|3714.4175|-100|qey2hh1|-1469.2865|-15935.63|-3.93476|west|7260|
northkarana|-1437.9839|3744.4175|200|-1457.9839|3714.4175|-100|qey2hh1|-1449.2865|-15935.63|-3.93732|west|7261|
northkarana|-1417.9839|3744.4175|200|-1437.9839|3714.4175|-100|qey2hh1|-1429.2865|-15935.63|-3.93505|west|7262|
northkarana|-1397.9839|3744.4175|200|-1417.9839|3714.4175|-100|qey2hh1|-1409.2865|-15935.63|-3.93663|west|7263|
northkarana|-1377.9839|3744.4175|200|-1397.9839|3714.4175|-100|qey2hh1|-1389.2865|-15935.63|-3.93658|west|7264|
northkarana|-1357.9839|3744.4175|200|-1377.9839|3714.4175|-100|qey2hh1|-1369.2865|-15935.63|-3.93684|west|7265|
northkarana|-1337.9839|3744.4175|200|-1357.9839|3714.4175|-100|qey2hh1|-1349.2865|-15935.63|-3.93655|west|7266|
northkarana|-1317.9839|3744.4175|200|-1337.9839|3714.4175|-100|qey2hh1|-1329.2865|-15935.63|-3.93581|west|7267|
northkarana|-1297.9839|3744.4175|200|-1317.9839|3714.4175|-100|qey2hh1|-1309.2865|-15935.63|-3.9374|west|7268|
northkarana|-1277.9839|3744.4175|200|-1297.9839|3714.4175|-100|qey2hh1|-1289.2865|-15935.63|-3.93666|west|7269|
northkarana|-1257.9839|3744.4175|200|-1277.9839|3714.4175|-100|qey2hh1|-1269.2865|-15935.63|-3.93664|west|7270|
northkarana|-1237.9839|3744.4175|200|-1257.9839|3714.4175|-100|qey2hh1|-1249.2865|-15935.63|-3.93649|west|7271|
northkarana|-1217.9839|3744.4175|200|-1237.9839|3714.4175|-100|qey2hh1|-1229.2865|-15935.63|-3.93674|west|7272|
northkarana|-1197.9839|3744.4175|200|-1217.9839|3714.4175|-100|qey2hh1|-1209.2865|-15935.63|-3.937|west|7273|
northkarana|-1177.9839|3744.4175|200|-1197.9839|3714.4175|-100|qey2hh1|-1189.2865|-15935.63|-3.93626|west|7274|
northkarana|-1157.9839|3744.4175|200|-1177.9839|3714.4175|-100|qey2hh1|-1169.2865|-15935.63|-3.93721|west|7275|
northkarana|-1137.9839|3744.4175|200|-1157.9839|3714.4175|-100|qey2hh1|-1149.2865|-15935.63|-3.93647|west|7276|
northkarana|-1117.9839|3744.4175|200|-1137.9839|3714.4175|-100|qey2hh1|-1129.2865|-15935.63|-3.93696|west|7277|
northkarana|-1097.9839|3744.4175|200|-1117.9839|3714.4175|-100|qey2hh1|-1109.2865|-15935.63|-3.93571|west|7278|
northkarana|-1077.9839|3744.4175|200|-1097.9839|3714.4175|-100|qey2hh1|-1089.2865|-15935.63|-3.93705|west|7279|
northkarana|-1057.9839|3744.4175|200|-1077.9839|3714.4175|-100|qey2hh1|-1069.2865|-15935.63|-3.9366|west|7280|
northkarana|-1037.9839|3744.4175|200|-1057.9839|3714.4175|-100|qey2hh1|-1049.2865|-15935.63|-3.93677|west|7281|
northkarana|-1017.98395|3744.4175|200|-1037.9839|3714.4175|-100|qey2hh1|-1029.2865|-15935.63|-3.93686|west|7282|
northkarana|-997.98395|3744.4175|200|-1017.98395|3714.4175|-100|qey2hh1|-1009.2865|-15935.63|-3.93612|west|7283|
northkarana|-977.98395|3744.4175|200|-997.98395|3714.4175|-100|qey2hh1|-989.2865|-15935.63|-3.93678|west|7284|
northkarana|-957.98395|3744.4175|200|-977.98395|3714.4175|-100|qey2hh1|-969.2865|-15935.63|-3.93553|west|7285|
northkarana|-937.98395|3744.4175|200|-957.98395|3714.4175|-100|qey2hh1|-949.2865|-15935.63|-3.9366|west|7286|
northkarana|-917.98395|3744.4175|200|-937.98395|3714.4175|-100|qey2hh1|-929.2865|-15935.63|-3.93643|west|7287|
northkarana|-897.98395|3744.4175|200|-917.98395|3714.4175|-100|qey2hh1|-909.2865|-15935.63|-3.93652|west|7288|
northkarana|-877.98395|3744.4175|200|-897.98395|3714.4175|-100|qey2hh1|-889.2865|-15935.63|-3.93654|west|7289|
northkarana|-857.98395|3744.4175|200|-877.98395|3714.4175|-100|qey2hh1|-869.2865|-15935.63|-3.93539|west|7290|
northkarana|-837.98395|3744.4175|200|-857.98395|3714.4175|-100|qey2hh1|-849.2865|-15935.63|-3.93565|west|7291|
northkarana|-817.98395|3744.4175|200|-837.98395|3714.4175|-100|qey2hh1|-829.2865|-15935.63|-3.9359|west|7292|
northkarana|-797.98395|3744.4175|200|-817.98395|3714.4175|-100|qey2hh1|-809.2865|-15935.63|-3.93657|west|7293|
northkarana|-777.98395|3744.4175|200|-797.98395|3714.4175|-100|qey2hh1|-789.2865|-15935.63|-3.93601|west|7294|
northkarana|-757.98395|3744.4175|200|-777.98395|3714.4175|-100|qey2hh1|-769.2865|-15935.63|-3.93657|west|7295|
northkarana|-737.98395|3744.4175|200|-757.98395|3714.4175|-100|qey2hh1|-749.2865|-15935.63|-3.93652|west|7296|
northkarana|-717.98395|3744.4175|200|-737.98395|3714.4175|-100|qey2hh1|-729.2865|-15935.63|-3.93693|west|7297|
northkarana|-697.98395|3744.4175|200|-717.98395|3714.4175|-100|qey2hh1|-709.2865|-15935.63|-3.93664|west|7298|
northkarana|-677.98395|3744.4175|200|-697.98395|3714.4175|-100|qey2hh1|-689.2865|-15935.63|-3.93643|west|7299|
northkarana|-657.9839|3744.4175|200|-677.98395|3714.4175|-100|qey2hh1|-669.2865|-15935.63|-3.93652|west|7300|
northkarana|-637.9839|3744.4175|200|-657.9839|3714.4175|-100|qey2hh1|-649.2865|-15935.63|-3.93527|west|7301|
northkarana|-617.9839|3744.4175|200|-637.9839|3714.4175|-100|qey2hh1|-629.2865|-15935.63|-3.93715|west|7302|
northkarana|-597.9839|3744.4175|200|-617.9839|3714.4175|-100|qey2hh1|-609.2865|-15935.63|-3.93659|west|7303|
northkarana|-577.9839|3744.4175|200|-597.9839|3714.4175|-100|qey2hh1|-589.2865|-15935.63|-3.93706|west|7304|
northkarana|-557.9839|3744.4175|200|-577.9839|3714.4175|-100|qey2hh1|-569.2865|-15935.63|-3.93732|west|7305|
northkarana|-537.9839|3744.4175|200|-557.9839|3714.4175|-100|qey2hh1|-549.2865|-15935.63|-3.93471|west|7306|
northkarana|-517.9839|3744.4175|200|-537.9839|3714.4175|-100|qey2hh1|-529.2865|-15935.63|-3.93726|west|7307|
northkarana|-497.9839|3744.4175|200|-517.9839|3714.4175|-100|qey2hh1|-509.28647|-15935.63|-3.93652|west|7308|
northkarana|-477.9839|3744.4175|200|-497.9839|3714.4175|-100|qey2hh1|-489.28647|-15935.63|-3.93661|west|7309|
northkarana|-457.9839|3744.4175|200|-477.9839|3714.4175|-100|qey2hh1|-469.28647|-15935.63|-3.9364|west|7310|
northkarana|-437.9839|3744.4175|200|-457.9839|3714.4175|-100|qey2hh1|-449.28647|-15935.63|-3.93649|west|7311|
northkarana|-417.9839|3744.4175|200|-437.9839|3714.4175|-100|qey2hh1|-429.28647|-15935.63|-3.93647|west|7312|
northkarana|-397.9839|3744.4175|200|-417.9839|3714.4175|-100|qey2hh1|-409.28647|-15935.63|-3.93673|west|7313|
northkarana|-377.9839|3744.4175|200|-397.9839|3714.4175|-100|qey2hh1|-389.28647|-15935.63|-3.93659|west|7314|
northkarana|-357.9839|3744.4175|200|-377.9839|3714.4175|-100|qey2hh1|-369.28647|-15935.63|-3.93585|west|7315|
northkarana|-337.9839|3744.4175|200|-357.9839|3714.4175|-100|qey2hh1|-349.28647|-15935.63|-3.93679|west|7316|
northkarana|-317.9839|3744.4175|200|-337.9839|3714.4175|-100|qey2hh1|-329.2865|-15935.63|-3.93565|west|7317|
northkarana|-297.9839|3744.4175|200|-317.9839|3714.4175|-100|qey2hh1|-309.2865|-15935.63|-3.93716|west|7318|
northkarana|-277.9839|3744.4175|200|-297.9839|3714.4175|-100|qey2hh1|-289.2865|-15935.63|-3.93516|west|7319|
northkarana|-257.9839|3744.4175|200|-277.9839|3714.4175|-100|qey2hh1|-269.2865|-15935.63|-3.93701|west|7320|
northkarana|-237.98389|3744.4175|200|-257.9839|3714.4175|-100|qey2hh1|-249.2865|-15935.63|-3.93708|west|7321|
northkarana|-217.98389|3744.4175|200|-237.98389|3714.4175|-100|qey2hh1|-229.2865|-15935.63|-3.93716|west|7322|
northkarana|-197.98389|3744.4175|200|-217.98389|3714.4175|-100|qey2hh1|-209.2865|-15935.63|-3.93671|west|7323|
northkarana|-177.98389|3744.4175|200|-197.98389|3714.4175|-100|qey2hh1|-189.2865|-15935.63|-3.93669|west|7324|
northkarana|-157.98389|3744.4175|200|-177.98389|3714.4175|-100|qey2hh1|-169.2865|-15935.63|-3.93748|west|7325|
northkarana|-137.98389|3744.4175|200|-157.98389|3714.4175|-100|qey2hh1|-149.00192|-15935.786|-3.89616|west|7326|
northkarana|-117.98389|3744.4175|200|-137.98389|3714.4175|-100|qey2hh1|-129.00192|-15935.786|-3.93649|west|7327|
northkarana|-97.98389|3744.4175|200|-117.98389|3714.4175|-100|qey2hh1|-109.00192|-15935.786|-3.93641|west|7328|
northkarana|-77.98389|3744.4175|200|-97.98389|3714.4175|-100|qey2hh1|-89.00192|-15935.786|-3.93655|west|7329|
northkarana|-57.98389|3744.4175|200|-77.98389|3714.4175|-100|qey2hh1|-69.00193|-15935.786|-3.93704|west|7330|
northkarana|-37.98389|3744.4175|200|-57.98389|3714.4175|-100|qey2hh1|-49.00193|-15935.786|-3.93717|west|7331|
northkarana|-17.98389|3744.4175|200|-37.98389|3714.4175|-100|qey2hh1|-29.00192|-15935.786|-3.93637|west|7332|
northkarana|2.01611|3744.4175|200|-17.98389|3714.4175|-100|qey2hh1|-9.00192|-15935.786|-3.93678|west|7333|
northkarana|22.01611|3744.4175|200|2.01611|3714.4175|-100|qey2hh1|10.99808|-15935.786|-3.93691|west|7334|
northkarana|42.01612|3744.4175|200|22.01611|3714.4175|-100|qey2hh1|30.99808|-15935.786|-3.93744|west|7335|
northkarana|62.01612|3744.4175|200|42.01612|3714.4175|-100|qey2hh1|50.99808|-15935.786|-3.93566|west|7336|
northkarana|82.01612|3744.4175|200|62.01612|3714.4175|-100|qey2hh1|70.99808|-15935.786|-3.93681|west|7337|
northkarana|102.01611|3744.4175|200|82.01612|3714.4175|-100|qey2hh1|90.99808|-15935.786|-3.93686|west|7338|
northkarana|122.01611|3744.4175|200|102.01611|3714.4175|-100|qey2hh1|110.99808|-15935.786|-3.93691|west|7339|
northkarana|142.01611|3744.4175|200|122.01611|3714.4175|-100|qey2hh1|130.99808|-15935.786|-3.93648|west|7340|
northkarana|162.01611|3744.4175|200|142.01611|3714.4175|-100|qey2hh1|150.99808|-15935.786|-3.93661|west|7341|
northkarana|182.01611|3744.4175|200|162.01611|3714.4175|-100|qey2hh1|170.99808|-15935.786|-3.93717|west|7342|
northkarana|202.01611|3744.4175|200|182.01611|3714.4175|-100|qey2hh1|190.99808|-15935.786|-3.93639|west|7343|
northkarana|222.01611|3744.4175|200|202.01611|3714.4175|-100|qey2hh1|210.99808|-15935.786|-3.93584|west|7344|
northkarana|242.01611|3744.4175|200|222.01611|3714.4175|-100|qey2hh1|230.99808|-15935.786|-3.93609|west|7345|
northkarana|262.0161|3744.4175|200|242.01611|3714.4175|-100|qey2hh1|250.99808|-15935.786|-3.93663|west|7346|
northkarana|282.0161|3744.4175|200|262.0161|3714.4175|-100|qey2hh1|270.99808|-15935.786|-3.93536|west|7347|
