id|wowid|starterwowid|enabled|always_gen|Name|override_quality|override_item_class_id|override_item_subclass_id|itemtype|foodtype|bait_potency|icon|price|override_buy_stack_price|bagtype|orig_bagtype|bagslots|stacksize|orig_stacksize|damage|delay|alt_damage|alt_delay|alt_dps|classes|slots|aagi|ac|acha|adex|aint|asta|astr|awis|hp|mana|resistmagic|resistdisease|resistpoison|resistcold|resistfire|nodrop|norent|bagsize|source_tradeskill|item_display_file|material|color|bagwr|banedmgamt|banedmgbody|banedmgrace|bardtype|bardvalue|book|casttime|casttime_|deity|elemdmgtype|elemdmgamt|factionamt1|factionamt2|factionamt3|factionamt4|factionmod1|factionmod2|factionmod3|factionmod4|booktextname|focuseffect|fvnodrop|itemclass|light|lore|magic|maxcharges|races|range|reclevel|recskill|reqlevel|sellrate|size|skillmodtype|skillmodvalue|tradeskills|weight|booktype|recastdelay|recasttype|stackable|clickeffect|clickeffect_wow|clickequipwowid|clickessencewowid|clicktype|clicklevel|clicklevel2|proceffect|procrate|proclevel|proclevel2|procenchant_spellIDWOW|procenchant_effectIDEQ|worneffect|worntype|wornlevel|wornlevel2|worn_wow_spellid|focustype|scrolleffect|scrolltype|source|clickunk7|procunk1|procunk7|wornunk7|focusunk7|scrollunk7|clickname|wornname|bardeffect|bardeffecttype|bardlevel2|bardlevel|bardunk1|bardunk7|gmflag|soulbound|wowid_head|wowid_neck|wowid_shoulder|wowid_back|wowid_wrists|wowid_hands|wowid_waist|wowid_legs|wowid_feet|wowid_finger|wowid_trinket|wowid_ranged|wowid_mainhand
5128|88494|-1|1|0|Lord of Pain's Khukri|-1|-1|-1|0|0|0|1184|1|-1|0|0|0|1|1|12|24|12|24|5|16|8192|0|0|0|0|10|0|5|5|0|0|25|0|0|0|0|0|1|0|-1|IT104|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|14|*Lord of Pain's Khukri|1|3|6949|0|0|0|0|1|2|0|0|0|40|0|0|0|3|86|96367|113640|114640|1|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5129|88495|-1|1|0|Mark of Fauna|-1|-1|-1|11|0|0|967|500|-1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Mark of Fauna|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5130|88496|-1|1|0|Partisan's Pike|-1|-1|-1|2|0|0|736|1|-1|0|0|0|1|1|8|46|8|46|1.739130435|1|8448|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|IT103|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Partisan's Pike|0|0|4096|0|0|0|0|1|4|0|0|0|135|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|120016|-1|-1|-1|-1|-1|-1|-1|-1|-1
5131|88497|-1|1|0|Militia's Pike|-1|-1|-1|2|0|0|736|1|-1|0|0|0|1|1|9|46|9|46|1.956521739|1|8448|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|IT103|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Militia's Pike|0|0|4096|0|0|0|0|1|4|0|0|0|135|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|120017|-1|-1|-1|-1|-1|-1|-1|-1|-1
5132|88498|-1|1|0|Footman's Pike|-1|-1|-1|2|0|0|736|1|-1|0|0|0|1|1|10|46|10|46|2.173913043|1|8448|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|63|IT103|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Footman's Pike|0|0|4096|0|0|0|0|1|4|0|0|0|135|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|120018|-1|-1|-1|-1|-1|-1|-1|-1|-1
5133|88499|-1|1|0|Soldier's Pike|-1|-1|-1|2|0|0|736|1|-1|0|0|0|1|1|11|46|11|46|2.391304348|1|8448|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|63|IT103|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Soldier's Pike|0|0|4096|0|0|0|0|1|4|0|0|0|135|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|120019|-1|-1|-1|-1|-1|-1|-1|-1|-1
5134|88500|-1|1|0|Trooper's Pike|-1|-1|-1|2|0|0|736|1|-1|0|0|0|1|1|12|46|12|46|2.608695652|1|8448|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|63|IT103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Trooper's Pike|1|0|4096|0|0|0|0|1|4|0|0|0|135|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|120020|-1|-1|-1|-1|-1|-1|-1|-1|-1
5135|88501|-1|1|0|Legionnaire's Mancatcher|-1|-1|-1|2|0|0|736|1000|-1|0|0|0|1|1|12|40|12|40|3|1|8448|0|6|0|0|0|0|0|0|0|0|10|0|0|0|0|0|1|0|63|IT92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|7|*Legionnaire's Mancatcher|1|0|4096|0|0|0|0|1|4|0|0|0|120|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|120021|-1|-1|-1|-1|-1|-1|-1|-1|-1
5136|88502|-1|1|0|Xyzith's Destroyed Belongings|-1|-1|-1|0|0|0|561|0|-1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Xyzith's Destroyed Belongings|0|0|0|0|0|0|0|1|2|0|0|0|50|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5137|88503|-1|1|0|Warlord Mancatcher|-1|-1|-1|2|0|0|736|5000|-1|0|0|0|1|1|14|30|14|30|4.666666667|1|8192|0|8|0|0|0|10|5|0|0|0|10|0|0|0|0|0|-1|0|-1|IT92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|7|*Warlords Mancatcher|1|0|4096|0|0|0|0|1|4|0|0|0|120|0|0|0|3|0|-1|-1|-1|0|0|0|216|0|20|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5138|88504|-1|1|0|Pride of the Legion|-1|-1|-1|2|0|0|736|1|-1|0|0|0|1|1|14|24|14|24|5.833333333|1|8448|0|15|0|0|0|10|10|0|75|0|10|0|0|0|0|0|-1|0|-1|IT92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|7|*Pride of the Legion|1|-1|4096|0|0|0|0|1|4|0|0|0|80|0|0|0|3|0|-1|-1|-1|0|0|0|5221|0|50|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|120022|-1|-1|-1|-1|-1|-1|-1|-1|-1
5140|88505|-1|1|0|Iron Cudgel of the Petitioner|-1|-1|-1|3|0|0|578|0|-1|0|0|0|1|1|4|25|4|25|1.6|512|10240|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT37|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cudgel of the Petitioner|0|0|13058|0|0|0|0|1|2|0|0|0|50|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120023|-1
5141|88506|-1|1|0|Iron Cudgel of the Clairvoyant|-1|-1|-1|3|0|0|578|1|-1|0|0|0|1|1|4|24|4|24|1.666666667|512|10240|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|IT37|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cudgel of the Clairvoyant|1|0|13058|40|0|0|0|1|2|0|0|0|50|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120024|-1
5142|88507|-1|1|0|Iron Cudgel of the Seer|-1|-1|-1|3|0|0|578|1|-1|0|0|0|1|1|4|21|4|21|1.904761905|512|10240|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT37|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cudgel of the Seer|1|0|13058|40|0|0|0|1|2|0|0|0|50|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120025|-1
5143|88508|-1|1|0|Iron Cudgel of the Mystic|-1|-1|-1|3|0|0|578|1|-1|0|0|0|1|1|4|20|4|20|2|512|10240|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT37|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cudgel of the Mystic|1|0|13058|40|0|0|0|1|2|0|0|0|45|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120026|-1
5144|88509|-1|1|0|Iron Cudgel of the Prophet|-1|-1|-1|3|0|0|578|1|-1|0|0|0|1|1|5|23|5|23|2.173913043|512|10240|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cudgel of the Prophet|1|0|13058|40|0|0|0|1|2|0|0|0|40|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120027|-1
5145|88510|-1|1|0|Iron Cudgel of the Channeler|-1|-1|-1|3|0|0|578|1|-1|0|0|0|1|1|6|24|6|24|2.5|512|10240|0|0|0|0|0|0|0|5|0|0|0|3|3|0|0|0|-1|0|-1|IT37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cudgel of the Channeler|1|0|13058|0|0|0|0|1|2|0|0|0|45|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120028|-1
5146|88511|-1|1|0|Iron Cudgel of the Hierophant|-1|-1|-1|3|0|0|578|1|-1|0|0|0|1|1|8|25|8|25|3.2|512|10240|0|0|0|0|0|0|2|6|0|0|0|6|6|0|0|0|-1|0|-1|IT130|0|0|0|0|0|0|0|0|0|5000|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cudgel of the Hierophant|1|5|13058|0|0|0|0|1|2|0|0|0|45|0|0|0|3|95|96384|113641|114641|1|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5148|88512|-1|1|0|SkyIron Cudgel of the Arisen|-1|-1|-1|3|0|0|578|1|-1|0|0|0|1|1|10|24|10|24|4.166666667|512|10240|0|0|5|0|5|5|0|10|30|20|10|10|10|0|0|0|-1|0|-1|IT130|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cudgel of the Arisen|1|-1|13058|0|0|0|0|1|2|0|0|0|40|0|0|0|3|0|-1|-1|-1|0|0|0|277|0|45|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120029|-1
5149|88513|-1|1|0|Skyiron Cudgel of the Ancients|-1|-1|-1|3|0|0|578|1|-1|0|0|0|1|1|14|22|14|22|6.363636364|512|10240|0|0|0|0|10|10|0|15|50|75|0|15|15|0|0|0|-1|0|-1|IT10021|0|0|0|0|0|0|0|0|0|15000|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cudgel of the Ancients|1|-1|13058|0|0|0|0|1|2|0|0|0|40|0|0|0|3|2158|97421|113642|114642|5|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5151|88514|-1|1|0|Sword of Skyfire|-1|-1|-1|0|0|0|1195|30000|-1|0|0|0|1|1|10|22|10|22|4.545454545|29|8192|0|0|5|0|0|0|0|0|25|0|0|0|0|15|0|-1|-1|0|-1|IT109|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Sword of Skyfire|1|-1|16383|0|0|0|0|12|2|0|0|0|25|0|0|0|3|0|-1|-1|-1|0|0|0|83|0|45|45|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5152|88515|-1|1|0|Noctivagant Blade|-1|-1|-1|0|0|0|590|30000|-1|0|0|0|1|1|18|26|18|26|6.923076923|16|8192|0|0|0|10|15|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Sarnak Noctivagant Blade (55+)|1|-1|16383|0|0|0|0|12|2|0|0|0|4|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5153|88516|-1|1|0|Green Jade Broadsword|-1|-1|-1|0|0|0|1212|25000|-1|0|0|0|1|1|11|25|11|25|4.4|13|24576|0|0|0|0|0|8|8|0|0|0|0|10|10|0|0|-1|-1|0|-1|IT93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Green Jade Broadsword (50)|1|-1|16383|0|0|0|0|1|2|0|0|0|12|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5154|88517|-1|1|0|Green Jade Axe|-1|-1|-1|0|0|0|569|26000|-1|0|0|0|1|1|17|34|17|34|5|413|24576|0|0|0|0|0|-15|10|0|25|0|0|5|15|0|0|-1|-1|0|-1|IT60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Green Jade Axe|1|-1|16383|0|0|0|0|1|2|0|0|0|20|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5155|88518|-1|1|0|Blade of the Black Dragon Eye|-1|-1|-1|0|0|0|575|29000|-1|0|0|0|1|1|14|24|14|24|5.833333333|273|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Blade of the Black Dragon Eye (60)|1|-1|16383|0|0|0|0|1|2|0|0|0|5|0|0|0|3|0|-1|-1|-1|0|0|0|434|0|50|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5156|88519|-1|1|0|Breath of Harmony|-1|-1|-1|0|0|0|882|30000|-1|0|0|0|1|1|10|18|10|18|5.555555556|128|8192|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Breath of Harmony|1|-1|16383|0|0|0|0|12|2|0|0|0|8|0|0|0|3|748|96975|113122|114122|4|50|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5157|88520|-1|1|0|Lamentation|-1|-1|-1|0|0|0|1165|25000|-1|0|0|0|1|1|9|19|9|19|4.736842105|25|24576|0|0|0|0|0|6|6|0|20|0|0|0|0|0|0|-1|-1|0|-1|IT81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Lamentation (50)|1|-1|16383|0|0|0|0|1|2|0|0|0|6|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5158|88521|-1|1|0|Sword of the Morning|-1|-1|-1|0|0|0|577|30000|-1|0|0|0|1|1|16|27|16|27|5.925925926|4|8192|0|0|0|10|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Sword of the Morning (55+)|1|-1|16383|0|0|0|0|1|2|0|0|0|10|0|0|0|3|0|-1|-1|-1|0|0|0|503|0|50|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5159|88522|-1|1|0|Kunzar Ku'juch|-1|-1|-1|0|0|0|1184|30000|-1|0|0|0|1|1|8|22|8|22|3.636363636|1|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT104|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Kunzar Tribe Sword|1|-1|16383|0|0|0|0|12|2|0|0|0|20|0|0|0|3|0|-1|-1|-1|0|0|0|355|0|40|40|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5160|88523|-1|1|0|Fayguard Bladecatcher|-1|-1|-1|0|0|0|1183|1|-1|0|0|0|1|1|10|21|10|21|4.761904762|413|24576|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT99|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Fayguard Bladecatcher|1|-1|16383|0|0|0|0|1|2|0|0|0|20|0|0|0|3|0|-1|-1|-1|0|0|0|231|0|35|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5161|88524|-1|1|0|Blade of the Green Dragon Eye|-1|-1|-1|0|0|0|575|33000|-1|0|0|0|1|1|13|24|13|24|5.416666667|273|24576|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|-1|-1|0|-1|IT120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Blade of the Green Dragon Eye|1|-1|16383|0|0|0|0|1|2|0|0|0|20|0|0|0|3|-1|-1|-1|-1|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5162|88525|-1|1|0|Imbued Fighters Staff|-1|-1|-1|4|0|0|601|25000|-1|0|0|0|1|1|38|40|38|40|9.5|64|8192|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Imbued Fighters Staff|1|0|16383|0|0|0|0|1|3|0|0|0|40|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5163|88526|-1|1|0|Guardians Mace|-1|-1|-1|3|0|0|578|4800|-1|0|0|0|1|1|14|24|14|24|5.833333333|132|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Guardians Mace|1|-1|16383|0|0|0|0|1|2|0|0|0|22|0|0|0|3|0|-1|-1|-1|0|0|0|18|0|50|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5164|88527|-1|1|0|Blade of the Red Dragon Eye|-1|-1|-1|0|0|0|575|0|-1|0|0|0|1|1|14|24|14|24|5.833333333|273|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|IT120|0|4280000000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-1|0|0|0|*Blade of the Red Dragon Eye (60)|1|0|16383|0|0|0|0|12|2|-1|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|434|0|50|50|0|0|-1|0|0|0|0|0|-1|0|13THFLOOR|-1|-1|0|-1|-1|-1|||-1|0|0|0|0|-1|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5165|88528|-1|1|0|Star of the Guardian|-1|-1|-1|3|0|0|578|1|-1|0|0|0|1|1|14|24|14|24|5.833333333|133|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Star of the Guardian|1|-1|16383|0|0|0|0|20|2|0|0|0|22|0|0|0|3|0|-1|-1|-1|0|0|0|18|0|50|50|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5166|88529|-1|1|0|Greenmist Helm|-1|-1|-1|10|0|0|523|1|-1|0|0|0|1|1|0|0|0|0|0|16|4|0|17|0|0|10|0|0|0|30|0|5|5|5|5|5|0|-1|0|-1|IT63|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Greenmist Helm|1|0|4096|0|0|0|0|1|1|0|0|0|30|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5167|88530|-1|1|0|Greenmist Breastplate|-1|-1|-1|10|0|0|538|1|-1|0|0|0|1|1|0|0|0|0|0|16|131072|0|30|0|0|10|10|15|0|0|0|5|0|0|0|0|0|-1|0|-1|IT63|7|989455|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Greenmist Breastplate|1|0|4096|0|0|0|0|1|2|0|0|0|60|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
5168|88531|-1|1|0|Greenmist Vambraces|-1|-1|-1|10|0|0|543|1|-1|0|0|0|1|1|0|0|0|0|0|16|128|0|16|0|6|0|0|5|5|20|0|0|0|0|0|0|0|-1|0|-1|IT63|7|2631705|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Greenmist Vambraces|1|0|4096|0|0|0|0|1|1|0|0|0|35|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
