zone_shortname|creature_name|hail_text
halas|Lysbith_McNaff|Hail! Ye've come to serve Halas. have ye not? We're the Wolves o' the North and it is our task to defend our city from harm.
halas|Maggie_Shawnasy|Good day, $N! You look cold indeed; come and warm yourself by the forge. Frostbite is a cruel foe for the unprepared!' Maggie winks at you, 'Tell me, do you much about our special Halas armor?
halas|Margyn_McCann|Hail, young adventurer! I'm the chief overseer o' the Shamans o' Justice. We serve the will o' the Tribunal. Justice is our way. Within Halas, there are none who are above the scales o' justice. There are still some who have defied our laws. We wish to apprehend the fugitives.
halas|Marton_Stringsinger|Hail, $N - Are you interested in helping the League of Antonican Bards by delivering some mail?
halas|Mils_McMarrin|Welcome to Halas! Home of the Wolves of the North.
halas|Murtog_MacYee|Greetin's! I've many fine herbs and potions fer sale. Please look around.
halas|Nal_McMarrin|Welcome to Halas! Home of the Wolves of the North.
halas|Oli_McMarrin|Welcome to Halas! Home of the Wolves of the North.
halas|Quillion_O`Zinn|Good day to you. $N! If you are looking for fishing supplies. you've come to the right place. And if you have a successful day. I will gladly pay for your catch.
halas|Renth_McLanis|Hail, $N! Have ye come to train? I train all warriors. All Wolves o' the North must be strong warriors and swift as well. Are ye a young wolf, then? If so, maybe ye can assist Renth with his wee problem, eh?
halas|Shamus_Felligan|Greetin's! Justice speaks through us. We're the followers o' the Tribunal. We act as judge. jury and executioner fer all misled Northmen. Sometimes we must also execute our swift justice upon evil races. such as th' ice goblins.
halas|Skoni|Welcome. $N! If there is a sketch you are looking for. you should be able to find it here.
halas|Soulbinder_Jarle|Greetings $N. When a hero of our world is slain their soul returns to the place it was last bound and the body is reincarnated. As a member of the Order of Eternity it is my duty to bind your soul to this location if that is your wish.
halas|Teria_O`Danos|Good day to ye! Ye look a wee bit hungrry. I sell many fine foods. Please have a look. Might I suggest the lion roast? It is a wee bit expensive, but well worth it.
halas|Thadres_Thyme|Hello. $N! It's hard to believe just how cold it gets here! It really has been wearing me down. Especially after the journey from Qeynos.
halas|Waltor_Felligan|Hello, me friend! I'm the resident healer o' Halas. Please inform me when ye've a need fer me talents to bind wounds, cure disease or cure poison. Might I add, if ye're a young shaman o' Halas, ye can also assist in gathering fungus.
highkeep|Bank_Clerk_Jaylin|Hello! If you wish to hand in your keys, please give them to me and I will be happy to assist you! It is a pleasure doing business with you.
highkeep|Captain_Bosec|I'm Captain Bosec. and I am the officer in charge down here. It's my job to patrol the prison and try to keep any goblins from getting into Highpass.
highkeep|Captain_Boshinko|Greetings, stranger! Are you the bounty hunter I requested?
highkeep|Carson_McCabe|Good to meet you, $N! I hope you are enjoying your time in High Hold. We have the finest food and entertainment around. All I ask is that you do not spend your time on the top floor of High Keep. Those are my personal living quarters. Other than that, SPEND AND INDULGE!
highkeep|Dealer_Shonta|Greetings, $N! I am sorry but this table has a hundred platinum minimum. Maybe you should start on the copper tables.
highkeep|Fenn_Kaedrick|What brings you to the top of the castle? Me? I am just the Highkeep exterminator. We have had a nasty time with rats.
highkeep|Grex|You have no business here. Get lost!
highkeep|Isabella_Cellus|Hello. How nice to meet you, $N!
highkeep|Jail_Clerk_Maryl|Hail! I am the jail clerk of Highkeep. How may I be of service?
highkeep|Lady_McCabe|Pleasure to meet you, $N. What brings you to High Hold? You do not appear to be the gambling type. Then again, you are speaking with me. That is quite a gamble in itself. I just love high rollers. Really, I do!
highkeep|Lartin|You have no business here. Get lost!
highkeep|Lislia_Goldtune|Hail. $N - Are you interested in helping the League of Antonican Bards by delivering some mail?
highkeep|Lozani|Greetings. friend!! I am Lozani. Scribe Supreme of the Eldritch Collective. I have been sent forth from the great Library of Mechanimagica in the city of Ak'Anon. to study the arcane knowledge of man and beast alike. I have studied many languages and spells. from Crushbone to Kerra Ridge. I have found most languages hard to decipher. As of this date. I have learned to read only the script of the orc oracles. Oh well. I am on a five decade mission. Better luck next language.
highkeep|Mistress_Anna|Yes? I don't often converse with the servants of Highkeep, but what do you want? I am a very good friend of Carson McCabe's. If I wished it so, you could be sent to the dungeons to converse with the artisans of pain.
highkeep|Princess_Lenia|Hello, kind sir! Please rescue me. I am a princess and can give you a generous reward. First, talk with a high elf named Tearon. He should have something for you that will help me to escape.
highkeep|Ran_Flamespinner|I am very sorry to have to inform you that the library is off limits to strangers.
highkeep|Rodrick_Marslett|Oooh.. Hello, guard. Please do not let the Teir'Dal at me again. I can take no more.
highkeep|Tarn_Visilin|Hello. I am Tarn Visilin.
highkeep|Tearon_Bleanix|Beware!!.. Beware, the Teir'Dal walk the halls of Highkeep!!
highkeep|Treasurer_Lynn|Greetings!! Welcome to Highkeep. home of the greatest casino in all of Norrath. Please visit our fine casino on the second floor.
highpass|Alhareen_the_Just|Hail and well met. $N. I am Alhareen the Just. herald and servant of The Tribunal. Judge and adjudicator of mortal deeds. Sent down from the Realm of Heroes. I have been given the duty of bestowing honor and due recognition on those whose deeds have been found worthy in the eyes of the gods for divine honor and reward.
highpass|Anson_McBale|Beat it, $N, unless you have something for me.
highpass|Barn_Bloodstone|You seem a little out of place here. You should go back to the nice little village you came from. This place will eat you alive. The Golden Rooster is no place for you.
highpass|Beef|Yu be getting going. Dis here is da boss' table!!
highpass|Bryan_McGee|I do not know what you are doing up here, but I am a busy man. Please return to the bar downstairs and enjoy the atmosphere.
highpass|Captain_Ashlan|Greetings, traveler! I am Captain Ashlan of the Highpass Guards. I keep watch over my men and the volunteers here at the East Gate. It's been a busy job here lately, with the orc raids and all.
highpass|Captain_Orben|Greetings, traveler! I am Captain Orben of the Highpass Guards. I keep watch over my men and the volunteers here at the West Gate. It's been a busy job here lately, with the gnoll raids and all.
highpass|Cordelia_Minster|Greetings! I am Cordelia, a traveling piper. I am afraid I cannot play a tune for you, however, as my flute is gone.
highpass|Cytodl_Krish|What do you want? I have no reason to waste my time with the likes of you!
highpass|Dyllin_Starsine|Hey!! I don't have any spare change, okay?!
highpass|Falyn_Farreach|Welcome to Top of the World, the newest shop in the pass!
highpass|Gornolin|'Greetings, my fellow traveler. I am Gornolin Zot, traveling merchant of fine wares. Please. Take a look at what I have to offer.
highpass|Jovan|Not so loud! My head is spinning so! What I wouldn't give for a Tumpy's Tonic right now! They were always just the thing for the hair of the gnoll that bit me.
highpass|Marlin_Shirtov|What are you doing in here? I requested no room service. Now leave, quickly, before Mistress Anna comes!
highpass|Mutt_Rootlit|Hello, stranger. I would talk to thee, but Barn has instructed me not to converse with strangers.
highpass|Prak|Yeah, hello. I'm Prak, co-owner of the Golden Rooster. If you're thirsty, we have some great imported ales at our bar. If you're looking for a little excitement, try your hand at a little King's Court. We aim to please, my friend.
highpass|Sir_Edwin_Motte|Greetings, $N! How lucky you are to encounter the greatness of the legendary Sir Edwin Motte, slayer of cyclopes, battler of beasts, crusher of creatures, masher of monsters, eradicator of evil and champion of the third annual dart championship of Freeport.
highpass|Stanos_Herkanor|Ah, the pouch. This is the first step Anson. The Circle has to be upset having this taken right out from under them. That speaks well of the person who did the taking. Hanns must be even more furious now <chuckle>.
highpass|Volunteer_Delharn|Greetings! I am Delharn. from Freeport. I'm trying to earn some extra coin while passing through Highpass. I figure this is a pretty honorable way to do so.
highpass|Volunteer_Renlor|Greetings, traveler! I'm Jonso Renlor, born and raised in Highpass Hold! I'm part of the Volunteer Watch. You look pretty strong - why don't you help us out?
highpass|Vranol_Blackguard|I wonder how much I could get for the tongue of a blithering fool? Leave before I decide to find out for myself.
highpass|Wyle_Bimlin|Greetings, fine friend! I bet you are in need of some fine tonics. Feeling a little low? Take a drink of my fine Zap Doodle Tonic. It will give you the energy of five hill giants! You are in luck, my friend! I have it on sale today, and today only. Matter of fact, the sale ends in five minutes or five footsteps, whichever comes first. So don't be down... get an upside-down frown with my Zap Doodle Tonic! All sales are final.
